gen,seq,delta_ns
1789205287309-tick,928,49795300
1789205287309-tick,929,49197000
1789205287309-tick,930,50507400
1789205287309-tick,931,49498600
1789205287309-tick,932,50277500
1789205287309-tick,933,49699500
1789205287309-tick,934,51643700
1789205287309-tick,935,48953100
1789205287309-tick,936,50024300
1789205287309-tick,937,50833600
1789205287309-tick,938,48719000
1789205287309-tick,939,49741200
1789205287309-tick,940,49962300
1789205287309-tick,941,50237200
1789205287309-tick,942,50262300
1789205287309-tick,943,49913400
1789205287309-tick,944,51520400
1789205287309-tick,945,48110000
1789205287309-tick,946,51954000
1789205287309-tick,947,48030400
1789205287309-tick,948,50051000
1789205287309-tick,949,52014500
1789205287309-tick,950,49444400
1789205287309-tick,951,48686500
1789205287309-tick,952,50154300
1789205287309-tick,953,51329600
1789205287309-tick,954,49802000
1789205287309-tick,955,48825600
1789205287309-tick,956,50499500
1789205287309-tick,957,51115700
1789205287309-tick,958,48681300
1789205287309-tick,959,50118600
1789205287309-tick,960,50602800
1789205287309-tick,961,48853300
1789205287309-tick,962,51500700
1789205287309-tick,963,49199900
1789205287309-tick,964,49795800
1789205287309-tick,965,50948300
1789205287309-tick,966,50077900
1789205287309-tick,967,50114500
1789205287309-tick,968,48856000
1789205287309-tick,969,50282500
1789205287309-tick,970,50970200
1789205287309-tick,971,49087800
1789205287309-tick,972,49166200
1789205287309-tick,973,50286800
1789205287309-tick,974,50402900
1789205287309-tick,975,50341700
1789205287309-tick,976,50132700
1789205287309-tick,977,50518700
1789205287309-tick,978,49085800
1789205287309-tick,979,49830500
1789205287309-tick,980,49851000
1789205287309-tick,981,50266200
1789205287309-tick,982,49143400
1789205287309-tick,983,50113800
1789205287309-tick,984,50359800
1789205287309-tick,985,51219900
1789205287309-tick,986,49164900
1789205287309-tick,987,50473100
1789205287309-tick,988,50300200
1789205287309-tick,989,50102700
1789205287309-tick,990,49895800
1789205287309-tick,991,48538000
1789205287309-tick,992,50352000
1789205287309-tick,993,49808000
1789205287309-tick,994,49634700
1789205287309-tick,995,50002800
1789205287309-tick,996,51867000
1789205287309-tick,997,49088300
1789205287309-tick,998,49870300
1789205287309-tick,999,49820000
1789205287309-tick,1000,49664600
1789205287309-tick,1001,50327400
1789205287309-tick,1002,49691000
1789205287309-tick,1003,49771000
1789205287309-tick,1004,50139100
1789205287309-tick,1005,49899900
1789205287309-tick,1006,50074900
1789205287309-tick,1007,50229900
1789205287309-tick,1008,50691800
1789205287309-tick,1009,50856300
1789205287309-tick,1010,48006400
1789205287309-tick,1011,49943200
1789205287309-tick,1012,50276500
1789205287309-tick,1013,51163400
1789205287309-tick,1014,49361100
1789205287309-tick,1015,50478000
1789205287309-tick,1016,50413300
1789205287309-tick,1017,48372500
1789205287309-tick,1018,50382300
1789205287309-tick,1019,49764100
1789205287309-tick,1020,50638200
1789205287309-tick,1021,50371200
1789205287309-tick,1022,48818300
1789205287309-tick,1023,50196800
1789205287309-tick,1024,50521600
1789205287309-tick,1025,51185700
1789205287309-tick,1026,49463600
1789205287309-tick,1027,49993100
1789205287309-tick,1028,48952300
1789205287309-tick,1029,50996800
1789205287309-tick,1030,49070800
1789205287309-tick,1031,50533700
1789205287309-tick,1032,49674900
1789205287309-tick,1033,50289700
1789205287309-tick,1034,49387600
1789205287309-tick,1035,50996000
1789205287309-tick,1036,48713700
1789205287309-tick,1037,50697900
1789205287309-tick,1038,49671100
1789205287309-tick,1039,49933300
1789205287309-tick,1040,49878700
1789205287309-tick,1041,50982100
1789205287309-tick,1042,49244400
1789205287309-tick,1043,50968600
1789205287309-tick,1044,50261500
1789205287309-tick,1045,48885200
1789205287309-tick,1046,50430100
1789205287309-tick,1047,49356500
1789205287309-tick,1048,50582400
1789205287309-tick,1049,50024300
1789205287309-tick,1050,50762300
1789205287309-tick,1051,48367700
1789205287309-tick,1052,50711800
1789205287309-tick,1053,49433400
1789205287309-tick,1054,51565900
1789205287309-tick,1055,48443300
1789205287309-tick,1056,50529300
1789205287309-tick,1057,49440400
1789205287309-tick,1058,50098600
1789205287309-tick,1059,51653900
1789205287309-tick,1060,49774300
1789205287309-tick,1061,48361800
1789205287309-tick,1062,50223900
1789205287309-tick,1063,49998000
1789205287309-tick,1064,51130000
1789205287309-tick,1065,49409000
1789205287309-tick,1066,50575800
1789205287309-tick,1067,49114200
1789205287309-tick,1068,50291900
1789205287309-tick,1069,49335200
1789205287309-tick,1070,50081300
1789205287309-tick,1071,51047600
1789205287309-tick,1072,48759700
1789205287309-tick,1073,50086900
1789205287309-tick,1074,51303700
1789205287309-tick,1075,49214800
1789205287309-tick,1076,49537800
1789205287309-tick,1077,50735400
1789205287309-tick,1078,49417600
1789205287309-tick,1079,51466500
1789205287309-tick,1080,48490100
1789205287309-tick,1081,49731000
1789205287309-tick,1082,50119000
1789205287309-tick,1083,50440100
1789205287309-tick,1084,49572800
1789205287309-tick,1085,50641000
1789205287309-tick,1086,50677500
1789205287309-tick,1087,49416500
1789205287309-tick,1088,49109100
1789205287309-tick,1089,51808700
1789205287309-tick,1090,48506000
1789205287309-tick,1091,49716100
1789205287309-tick,1092,51041800
1789205287309-tick,1093,50785400
1789205287309-tick,1094,48604700
1789205287309-tick,1095,51266300
1789205287309-tick,1096,48794200
1789205287309-tick,1097,50323300
1789205287309-tick,1098,50355200
1789205287309-tick,1099,48828600
1789205287309-tick,1100,50265400
1789205287309-tick,1101,51606300
1789205287309-tick,1102,49665700
1789205287309-tick,1103,50663600
1789205287309-tick,1104,47836200
1789205287309-tick,1105,51771200
1789205287309-tick,1106,49821300
1789205287309-tick,1107,48993000
1789205287309-tick,1108,49944800
1789205287309-tick,1109,49904100
1789205287309-tick,1110,49694900
1789205287309-tick,1111,51460400
1789205287309-tick,1112,49076400
1789205287309-tick,1113,50523100
1789205287309-tick,1114,50446800
1789205287309-tick,1115,48585800
1789205287309-tick,1116,51370900
1789205287309-tick,1117,50304900
1789205287309-tick,1118,48132500
1789205287309-tick,1119,50425600
1789205287309-tick,1120,49978800
1789205287309-tick,1121,50432000
1789205287309-tick,1122,49438000
1789205287309-tick,1123,50243400
1789205287309-tick,1124,49815100
1789205287309-tick,1125,50207300
1789205287309-tick,1126,49811300
1789205287309-tick,1127,49883600
1789205287309-tick,1128,51087700
1789205287309-tick,1129,50388000
1789205287309-tick,1130,48615700
1789205287309-tick,1131,49657600
1789205287309-tick,1132,50715300
1789205287309-tick,1133,49436100
1789205287309-tick,1134,50129000
1789205287309-tick,1135,51043000
1789205287309-tick,1136,48908500
1789205287309-tick,1137,49875600
1789205287309-tick,1138,50009400
1789205287309-tick,1139,50203400
1789205287309-tick,1140,51228100
1789205287309-tick,1141,48921600
1789205287309-tick,1142,49936600
1789205287309-tick,1143,50456600
1789205287309-tick,1144,49570100
1789205287309-tick,1145,50058900
1789205287309-tick,1146,50255600
1789205287309-tick,1147,49786300
1789205287309-tick,1148,51024600
1789205287309-tick,1149,50383700
1789205287309-tick,1150,48301900
1789205287309-tick,1151,50014200
1789205287309-tick,1152,50012300
1789205287309-tick,1153,50647600
1789205287309-tick,1154,49908500
1789205287309-tick,1155,49732100
1789205287309-tick,1156,49468000
1789205287309-tick,1157,50279700
1789205287309-tick,1158,49917700
1789205287309-tick,1159,50610800
1789205287309-tick,1160,50634600
1789205287309-tick,1161,50204000
1789205287309-tick,1162,49130400
1789205287309-tick,1163,50198400
1789205287309-tick,1164,49195000
1789205287309-tick,1165,50657500
1789205287309-tick,1166,49267400
1789205287309-tick,1167,50229600
1789205287309-tick,1168,51123800
1789205287309-tick,1169,48657800
1789205287309-tick,1170,51138300
1789205287309-tick,1171,48817100
1789205287309-tick,1172,50023700
1789205287309-tick,1173,50392200
1789205287309-tick,1174,49570600
1789205287309-tick,1175,50645200
1789205287309-tick,1176,50946900
1789205287309-tick,1177,48886500
1789205287309-tick,1178,51180900
1789205287309-tick,1179,49023700
1789205287309-tick,1180,50278900
1789205287309-tick,1181,49472900
1789205287309-tick,1182,50759000
1789205287309-tick,1183,50213000
1789205287309-tick,1184,48601400
1789205287309-tick,1185,51400600
1789205287309-tick,1186,48709600
1789205287309-tick,1187,51121500
1789205287309-tick,1188,49101100
1789205287309-tick,1189,51216700
1789205287309-tick,1190,48309900
1789205287309-tick,1191,51961600
1789205287309-tick,1192,48072700
1789205287309-tick,1193,51834200
1789205287309-tick,1194,49897400
1789205287309-tick,1195,48913700
1789205287309-tick,1196,49673200
1789205287309-tick,1197,50730400
1789205287309-tick,1198,49776000
1789205287309-tick,1199,49132500
1789205287309-tick,1200,50687400
1789205287309-tick,1201,50046100
1789205287309-tick,1202,49315100
1789205287309-tick,1203,51508300
1789205287309-tick,1204,48571800
1789205287309-tick,1205,50391900
1789205287309-tick,1206,51070000
1789205287309-tick,1207,48585500
1789205287309-tick,1208,51609400
