gen,seq,delta_ns
1789204518947-tick,216,51231500
1789204518947-tick,217,48648100
1789204518947-tick,218,50970000
1789204518947-tick,219,49283900
1789204518947-tick,220,50498800
1789204518947-tick,221,50483800
1789204518947-tick,222,49174300
1789204518947-tick,223,50091800
1789204518947-tick,224,50198300
1789204518947-tick,225,49069800
1789204518947-tick,226,50220900
1789204518947-tick,227,50224200
1789204518947-tick,228,49698600
1789204518947-tick,229,51029100
1789204518947-tick,230,50270700
1789204518947-tick,231,48596000
1789204518947-tick,232,49947700
1789204518947-tick,233,50362300
1789204518947-tick,234,49846700
1789204518947-tick,235,50382000
1789204518947-tick,236,50372500
1789204518947-tick,237,50801200
1789204518947-tick,238,48878200
1789204518947-tick,239,50506600
1789204518947-tick,240,50720700
1789204518947-tick,241,49965500
1789204518947-tick,242,48832300
1789204518947-tick,243,50693900
1789204518947-tick,244,50482700
1789204518947-tick,245,49980100
1789204518947-tick,246,49385800
1789204518947-tick,247,50723600
1789204518947-tick,248,49956900
1789204518947-tick,249,49214900
1789204518947-tick,250,49033700
1789204518947-tick,251,51632300
1789204518947-tick,252,49822800
1789204518947-tick,253,49975700
1789204518947-tick,254,49830400
1789204518947-tick,255,48844600
1789204518947-tick,256,49836400
1789204518947-tick,257,51154200
1789204518947-tick,258,49168600
1789204518947-tick,259,49644100
1789204518947-tick,260,51166000
1789204518947-tick,261,48969500
1789204518947-tick,262,51133300
1789204518947-tick,263,50319800
1789204518947-tick,264,48918800
1789204518947-tick,265,51100000
1789204518947-tick,266,48898100
1789204518947-tick,267,50941900
1789204518947-tick,268,49003800
1789204518947-tick,269,49753900
1789204518947-tick,270,50084100
1789204518947-tick,271,49901000
1789204518947-tick,272,50354900
1789204518947-tick,273,50084600
1789204518947-tick,274,50035600
1789204518947-tick,275,50760700
1789204518947-tick,276,48701700
1789204518947-tick,277,50516300
1789204518947-tick,278,50622300
1789204518947-tick,279,49036500
1789204518947-tick,280,49794600
1789204518947-tick,281,51048600
1789204518947-tick,282,48913400
1789204518947-tick,283,50183100
1789204518947-tick,284,50293000
1789204518947-tick,285,51418200
1789204518947-tick,286,48863100
1789204518947-tick,287,49266600
1789204518947-tick,288,50277300
1789204518947-tick,289,50061400
1789204518947-tick,290,50152500
1789204518947-tick,291,49780500
1789204518947-tick,292,50000200
1789204518947-tick,293,50147000
1789204518947-tick,294,49693400
1789204518947-tick,295,49846400
1789204518947-tick,296,51523600
1789204518947-tick,297,49725400
1789204518947-tick,298,48885600
1789204518947-tick,299,49776900
1789204518947-tick,300,50066500
1789204518947-tick,301,50398400
1789204518947-tick,302,51229100
1789204518947-tick,303,48886800
1789204518947-tick,304,50217600
1789204518947-tick,305,50549700
1789204518947-tick,306,48625400
1789204518947-tick,307,51521600
1789204518947-tick,308,48982100
1789204518947-tick,309,49518500
1789204518947-tick,310,50672100
1789204518947-tick,311,51306100
1789204518947-tick,312,48655500
1789204518947-tick,313,50114000
1789204518947-tick,314,50010700
1789204518947-tick,315,49580300
1789204518947-tick,316,49833600
1789204518947-tick,317,51616900
1789204518947-tick,318,48642700
1789204518947-tick,319,49667200
1789204518947-tick,320,50375800
1789204518947-tick,321,49779800
1789204518947-tick,322,50211800
1789204518947-tick,323,50710100
1789204518947-tick,324,49366300
1789204518947-tick,325,50049600
1789204518947-tick,326,49999900
1789204518947-tick,327,51028600
1789204518947-tick,328,48401200
1789204518947-tick,329,51192400
1789204518947-tick,330,49522900
1789204518947-tick,331,51105600
1789204518947-tick,332,48678600
1789204518947-tick,333,50083100
1789204518947-tick,334,49831100
1789204518947-tick,335,50477500
1789204518947-tick,336,49701100
1789204518947-tick,337,49590000
1789204518947-tick,338,51142700
1789204518947-tick,339,48737100
1789204518947-tick,340,50445400
1789204518947-tick,341,49587800
1789204518947-tick,342,50144600
1789204518947-tick,343,51314100
1789204518947-tick,344,48889200
1789204518947-tick,345,51419700
1789204518947-tick,346,48835000
1789204518947-tick,347,50056100
1789204518947-tick,348,49297900
1789204518947-tick,349,50551200
1789204518947-tick,350,50999900
1789204518947-tick,351,50002700
1789204518947-tick,352,49877400
1789204518947-tick,353,49565200
1789204518947-tick,354,50311800
1789204518947-tick,355,49419800
1789204518947-tick,356,49908200
1789204518947-tick,357,51036900
1789204518947-tick,358,48885700
1789204518947-tick,359,50477700
1789204518947-tick,360,49920000
1789204518947-tick,361,49825100
1789204518947-tick,362,50244100
1789204518947-tick,363,48979300
1789204518947-tick,364,51383400
1789204518947-tick,365,48780600
1789204518947-tick,366,49835700
1789204518947-tick,367,50561700
1789204518947-tick,368,49461700
1789204518947-tick,369,50139600
1789204518947-tick,370,49738100
1789204518947-tick,371,51721000
1789204518947-tick,372,48264800
1789204518947-tick,373,51037700
1789204518947-tick,374,48996400
1789204518947-tick,375,50504500
1789204518947-tick,376,49955600
1789204518947-tick,377,49907200
1789204518947-tick,378,50040700
1789204518947-tick,379,49656600
1789204518947-tick,380,51409200
1789204518947-tick,381,49556900
1789204518947-tick,382,49536000
1789204518947-tick,383,50705900
1789204518947-tick,384,49586400
1789204518947-tick,385,49204400
1789204518947-tick,386,50876600
1789204518947-tick,387,50376600
1789204518947-tick,388,49237800
1789204518947-tick,389,49793600
1789204518947-tick,390,49912400
1789204518947-tick,391,50044700
1789204518947-tick,392,50109400
1789204518947-tick,393,50031600
1789204518947-tick,394,49869300
1789204518947-tick,395,51335800
1789204518947-tick,396,49361500
1789204518947-tick,397,50575200
1789204518947-tick,398,48905400
1789204518947-tick,399,50273300
1789204518947-tick,400,49314700
1789204518947-tick,401,51477800
1789204518947-tick,402,49034400
1789204518947-tick,403,49374500
1789204518947-tick,404,51565800
1789204518947-tick,405,48515900
1789204518947-tick,406,50809900
1789204518947-tick,407,49746800
1789204518947-tick,408,50451600
1789204518947-tick,409,49261900
1789204518947-tick,410,49850600
1789204518947-tick,411,50250600
1789204518947-tick,412,50282200
1789204518947-tick,413,50914700
1789204518947-tick,414,48906600
1789204518947-tick,415,51540000
1789204518947-tick,416,48138800
1789204518947-tick,417,50058400
1789204518947-tick,418,51051700
1789204518947-tick,419,48952000
1789204518947-tick,420,50269700
1789204518947-tick,421,50386500
1789204518947-tick,422,50071100
1789204518947-tick,423,49652300
1789204518947-tick,424,49963700
1789204518947-tick,425,49533700
1789204518947-tick,426,50920000
1789204518947-tick,427,49976200
1789204518947-tick,428,49619800
1789204518947-tick,429,50109700
1789204518947-tick,430,50690300
1789204518947-tick,431,48532000
1789204518947-tick,432,50985700
1789204518947-tick,433,49109600
1789204518947-tick,434,51259600
1789204518947-tick,435,50074000
1789204518947-tick,436,48939100
1789204518947-tick,437,51458200
1789204518947-tick,438,48683400
1789204518947-tick,439,49612900
1789204518947-tick,440,50922700
1789204518947-tick,441,49020100
1789204518947-tick,442,51906500
1789204518947-tick,443,49540200
1789204518947-tick,444,49090700
1789204518947-tick,445,49791600
1789204518947-tick,446,50182300
1789204518947-tick,447,51243600
1789204518947-tick,448,48818300
1789204518947-tick,449,50277900
1789204518947-tick,450,49303000
1789204518947-tick,451,49971700
1789204518947-tick,452,51751100
1789204518947-tick,453,48913700
1789204518947-tick,454,49328200
1789204518947-tick,455,51666600
1789204518947-tick,456,48495400
1789204518947-tick,457,51606200
1789204518947-tick,458,48610500
1789204518947-tick,459,49920900
1789204518947-tick,460,49899900
1789204518947-tick,461,50233100
1789204518947-tick,462,50051600
1789204518947-tick,463,50287100
1789204518947-tick,464,50051500
1789204518947-tick,465,50649900
1789204518947-tick,466,49665500
1789204518947-tick,467,48918500
1789204518947-tick,468,50027000
1789204518947-tick,469,51501600
1789204518947-tick,470,48267900
1789204518947-tick,471,50079400
1789204518947-tick,472,51025900
1789204518947-tick,473,49786700
1789204518947-tick,474,51074700
1789204518947-tick,475,48540800
1789204518947-tick,476,49440700
1789204518947-tick,477,51284100
1789204518947-tick,478,48911800
1789204518947-tick,479,51525100
1789204518947-tick,480,48961400
1789204518947-tick,481,49982200
1789204518947-tick,482,50820100
1789204518947-tick,483,50346800
1789204518947-tick,484,48714500
1789204518947-tick,485,51049700
1789204518947-tick,486,49164000
1789204518947-tick,487,50575900
1789204518947-tick,488,49038500
1789204518947-tick,489,50522800
1789204518947-tick,490,49846100
1789204518947-tick,491,50984900
1789204518947-tick,492,48416800
1789204518947-tick,493,50431900
1789204518947-tick,494,49743900
1789204518947-tick,495,51429700
1789204518947-tick,496,49158400
1789204518947-tick,497,50080500
1789204518947-tick,498,49423000
1789204518947-tick,499,51420800
1789204518947-tick,500,48493400
1789204518947-tick,501,50613300
1789204518947-tick,502,49438400
1789204518947-tick,503,50173700
1789204518947-tick,504,50830700
1789204518947-tick,505,50386400
1789204518947-tick,506,48848000
1789204518947-tick,507,51032100
1789204518947-tick,508,48658600
1789204518947-tick,509,50259600
1789204518947-tick,510,49894000
1789204518947-tick,511,49642400
1789204518947-tick,512,49909800
1789204518947-tick,513,50789300
1789204518947-tick,514,50250100
1789204518947-tick,515,50574700
1789204518947-tick,516,49102800
1789204518947-tick,517,50734400
1789204518947-tick,518,48748100
1789204518947-tick,519,50113600
1789204518947-tick,520,49916800
1789204518947-tick,521,51053500
1789204518947-tick,522,49170900
1789204518947-tick,523,51184700
1789204518947-tick,524,48422300
1789204518947-tick,525,50704400
1789204518947-tick,526,50001300
1789204518947-tick,527,50891500
1789204518947-tick,528,49449300
1789204518947-tick,529,49323300
1789204518947-tick,530,50279000
1789204518947-tick,531,50651500
1789204518947-tick,532,49057900
1789204518947-tick,533,49987100
1789204518947-tick,534,49907800
1789204518947-tick,535,50963100
1789204518947-tick,536,49068000
1789204518947-tick,537,49922600
1789204518947-tick,538,50999300
1789204518947-tick,539,48877400
1789204518947-tick,540,50103700
1789204518947-tick,541,51856900
1789204518947-tick,542,48453000
1789204518947-tick,543,50159600
1789204518947-tick,544,49667400
1789204518947-tick,545,50219700
1789204518947-tick,546,50254800
1789204518947-tick,547,50335400
1789204518947-tick,548,49204500
1789204518947-tick,549,51257300
1789204518947-tick,550,49698400
1789204518947-tick,551,50157500
1789204518947-tick,552,48833700
1789204518947-tick,553,50439200
1789204518947-tick,554,50162700
1789204518947-tick,555,50870900
1789204518947-tick,556,49357900
1789204518947-tick,557,50797900
1789204518947-tick,558,48992400
1789204518947-tick,559,49802200
1789204518947-tick,560,50120300
1789204518947-tick,561,50357100
1789204518947-tick,562,49730900
1789204518947-tick,563,50688900
1789204518947-tick,564,48581400
1789204518947-tick,565,50190200
1789204518947-tick,566,49727000
1789204518947-tick,567,50188700
1789204518947-tick,568,50249400
1789204518947-tick,569,49662200
1789204518947-tick,570,51006000
1789204518947-tick,571,50195600
1789204518947-tick,572,48981700
1789204518947-tick,573,51601900
1789204518947-tick,574,48507000
1789204518947-tick,575,49781300
1789204518947-tick,576,49640200
1789204518947-tick,577,50852000
1789204518947-tick,578,49414900
1789204518947-tick,579,50042500
1789204518947-tick,580,49812900
1789204518947-tick,581,50145500
1789204518947-tick,582,50514900
1789204518947-tick,583,50430800
1789204518947-tick,584,49216600
1789204518947-tick,585,51470400
1789204518947-tick,586,48910000
1789204518947-tick,587,49831200
1789204518947-tick,588,49587900
1789204518947-tick,589,49823100
1789204518947-tick,590,50110400
1789204518947-tick,591,51447200
1789204518947-tick,592,48598900
1789204518947-tick,593,50155200
1789204518947-tick,594,50682300
1789204518947-tick,595,49592100
1789204518947-tick,596,50166400
1789204518947-tick,597,49976200
1789204518947-tick,598,50172100
1789204518947-tick,599,50917400
1789204518947-tick,600,49653100
1789204518947-tick,601,49335300
1789204518947-tick,602,50414500
1789204518947-tick,603,50428900
1789204518947-tick,604,48886400
1789204518947-tick,605,50388500
1789204518947-tick,606,49587100
1789204518947-tick,607,51073400
1789204518947-tick,608,50016400
1789204518947-tick,609,48950200
1789204518947-tick,610,50006100
1789204518947-tick,611,50517300
1789204518947-tick,612,50259100
1789204518947-tick,613,49111900
1789204518947-tick,614,50343200
1789204518947-tick,615,50257800
1789204518947-tick,616,49092800
1789204518947-tick,617,50128200
1789204518947-tick,618,50673600
1789204518947-tick,619,49042900
1789204518947-tick,620,50352000
1789204518947-tick,621,50189900
1789204518947-tick,622,49954300
1789204518947-tick,623,50305800
1789204518947-tick,624,50701700
1789204518947-tick,625,48721100
1789204518947-tick,626,49773900
1789204518947-tick,627,50381900
1789204518947-tick,628,50049400
1789204518947-tick,629,51315600
1789204518947-tick,630,49295300
1789204518947-tick,631,48999900
1789204518947-tick,632,49957600
1789204518947-tick,633,51003500
1789204518947-tick,634,50376900
1789204518947-tick,635,49176400
1789204518947-tick,636,49779700
1789204518947-tick,637,49791900
1789204518947-tick,638,50169700
1789204518947-tick,639,51120300
1789204518947-tick,640,49103700
1789204518947-tick,641,49449700
1789204518947-tick,642,50480900
1789204518947-tick,643,50131200
1789204518947-tick,644,50468200
1789204518947-tick,645,50739500
1789204518947-tick,646,49726800
1789204518947-tick,647,50135600
1789204518947-tick,648,49886600
1789204518947-tick,649,48798300
1789204518947-tick,650,49936000
1789204518947-tick,651,51185200
1789204518947-tick,652,49419600
1789204518947-tick,653,49891400
1789204518947-tick,654,49386000
1789204518947-tick,655,51315800
1789204518947-tick,656,49992300
1789204518947-tick,657,50254600
1789204518947-tick,658,49069300
1789204518947-tick,659,50823400
1789204518947-tick,660,48372200
1789204518947-tick,661,51473000
1789204518947-tick,662,48535100
1789204518947-tick,663,50412900
1789204518947-tick,664,49607600
1789204518947-tick,665,50728400
1789204518947-tick,666,49414200
1789204518947-tick,667,51158500
1789204518947-tick,668,50423400
1789204518947-tick,669,48775100
1789204518947-tick,670,51266400
1789204518947-tick,671,50010300
1789204518947-tick,672,48379700
1789204518947-tick,673,50049600
1789204518947-tick,674,50170900
1789204518947-tick,675,51277600
1789204518947-tick,676,48790400
1789204518947-tick,677,51199800
1789204518947-tick,678,48994600
1789204518947-tick,679,50016300
1789204518947-tick,680,50515400
1789204518947-tick,681,49760200
1789204518947-tick,682,49915400
1789204518947-tick,683,50674500
1789204518947-tick,684,48924400
1789204518947-tick,685,50008100
1789204518947-tick,686,49758200
1789204518947-tick,687,49923400
1789204518947-tick,688,49903000
1789204518947-tick,689,51079100
1789204518947-tick,690,49536900
1789204518947-tick,691,50852600
1789204518947-tick,692,48481900
1789204518947-tick,693,50737000
1789204518947-tick,694,50162000
1789204518947-tick,695,50503600
1789204518947-tick,696,49416400
1789204518947-tick,697,49743800
1789204518947-tick,698,49620000
1789204518947-tick,699,51091200
1789204518947-tick,700,49390300
1789204518947-tick,701,49718500
1789204518947-tick,702,49771400
1789204518947-tick,703,51309200
1789204518947-tick,704,48758100
1789204518947-tick,705,50673700
1789204518947-tick,706,49053700
1789204518947-tick,707,51797600
1789204518947-tick,708,48496300
1789204518947-tick,709,50637200
1789204518947-tick,710,49626700
1789204518947-tick,711,49469200
1789204518947-tick,712,50293400
1789204518947-tick,713,49939000
1789204518947-tick,714,51037600
1789204518947-tick,715,49004300
1789204518947-tick,716,50119000
1789204518947-tick,717,49689400
1789204518947-tick,718,51422100
1789204518947-tick,719,49107500
1789204518947-tick,720,49699600
1789204518947-tick,721,50098400
1789204518947-tick,722,49923500
1789204518947-tick,723,50158200
1789204518947-tick,724,49629400
1789204518947-tick,725,50987800
1789204518947-tick,726,49431400
1789204518947-tick,727,50078600
1789204518947-tick,728,49667400
1789204518947-tick,729,51201800
1789204518947-tick,730,49281300
1789204518947-tick,731,51107400
1789204518947-tick,732,48561900
1789204518947-tick,733,50137900
1789204518947-tick,734,49709200
1789204518947-tick,735,50557700
1789204518947-tick,736,50843200
1789204518947-tick,737,49729100
1789204518947-tick,738,50278000
1789204518947-tick,739,49840600
1789204518947-tick,740,49039600
1789204518947-tick,741,49631900
1789204518947-tick,742,50822900
1789204518947-tick,743,50459000
1789204518947-tick,744,49435100
1789204518947-tick,745,50885500
1789204518947-tick,746,49119100
1789204518947-tick,747,50558900
1789204518947-tick,748,49071500
1789204518947-tick,749,49836400
1789204518947-tick,750,49625400
1789204518947-tick,751,51432900
1789204518947-tick,752,48699800
1789204518947-tick,753,50594500
1789204518947-tick,754,50560500
1789204518947-tick,755,50388300
1789204518947-tick,756,48531200
1789204518947-tick,757,50453000
1789204518947-tick,758,51095700
1789204518947-tick,759,49352500
1789204518947-tick,760,48872900
1789204518947-tick,761,51771800
1789204518947-tick,762,49171100
1789204518947-tick,763,49377900
1789204518947-tick,764,49798000
1789204518947-tick,765,50164500
1789204518947-tick,766,49690200
1789204518947-tick,767,51408200
1789204518947-tick,768,49507400
1789204518947-tick,769,49377200
1789204518947-tick,770,51346800
1789204518947-tick,771,48984900
1789204518947-tick,772,51065000
1789204518947-tick,773,49812400
1789204518947-tick,774,49018700
1789204518947-tick,775,50073500
1789204518947-tick,776,50444600
1789204518947-tick,777,49612900
1789204518947-tick,778,50248700
1789204518947-tick,779,49943300
1789204518947-tick,780,49786200
1789204518947-tick,781,49631200
1789204518947-tick,782,49940700
1789204518947-tick,783,51312700
1789204518947-tick,784,49093700
1789204518947-tick,785,49972200
1789204518947-tick,786,51004700
1789204518947-tick,787,48876700
1789204518947-tick,788,50368800
1789204518947-tick,789,50776000
1789204518947-tick,790,50131700
1789204518947-tick,791,50276700
1789204518947-tick,792,49441800
1789204518947-tick,793,49102700
1789204518947-tick,794,50133800
1789204518947-tick,795,50986000
1789204518947-tick,796,48331500
1789204518947-tick,797,50611700
1789204518947-tick,798,50751500
1789204518947-tick,799,49555400
1789204518947-tick,800,49522900
1789204518947-tick,801,51062600
1789204518947-tick,802,48768400
1789204518947-tick,803,50286900
1789204518947-tick,804,49426600
1789204518947-tick,805,50801600
1789204518947-tick,806,49302100
1789204518947-tick,807,51476900
1789204518947-tick,808,48744800
1789204518947-tick,809,50905200
1789204518947-tick,810,49508000
1789204518947-tick,811,50641000
1789204518947-tick,812,50366300
1789204518947-tick,813,49013400
1789204518947-tick,814,50073900
1789204518947-tick,815,49282000
1789204518947-tick,816,51933400
1789204518947-tick,817,47954100
1789204518947-tick,818,50785100
1789204518947-tick,819,50891200
1789204518947-tick,820,49991400
1789204518947-tick,821,49055200
1789204518947-tick,822,49567500
1789204518947-tick,823,50264800
1789204518947-tick,824,51369300
1789204518947-tick,825,49181100
1789204518947-tick,826,51005000
1789204518947-tick,827,49214800
1789204518947-tick,828,49253700
1789204518947-tick,829,49634700
1789204518947-tick,830,50274300
1789204518947-tick,831,49931800
1789204518947-tick,832,50674500
1789204518947-tick,833,49651700
1789204518947-tick,834,49513300
1789204518947-tick,835,49977400
1789204518947-tick,836,49806100
1789204518947-tick,837,51729700
1789204518947-tick,838,49465000
1789204518947-tick,839,50445000
1789204518947-tick,840,49818600
1789204518947-tick,841,50158800
1789204518947-tick,842,48438800
1789204518947-tick,843,51018500
1789204518947-tick,844,49012400
1789204518947-tick,845,50087200
1789204518947-tick,846,50049500
1789204518947-tick,847,49802500
1789204518947-tick,848,50771700
1789204518947-tick,849,50135400
1789204518947-tick,850,49592500
1789204518947-tick,851,49697100
1789204518947-tick,852,50236700
1789204518947-tick,853,50538600
1789204518947-tick,854,49581200
1789204518947-tick,855,49495800
1789204518947-tick,856,50681700
1789204518947-tick,857,50965700
1789204518947-tick,858,49047400
1789204518947-tick,859,50824200
1789204518947-tick,860,49019500
1789204518947-tick,861,49890900
1789204518947-tick,862,50037300
1789204518947-tick,863,50453600
1789204518947-tick,864,50108700
1789204518947-tick,865,49489400
1789204518947-tick,866,50287900
1789204518947-tick,867,49560100
1789204518947-tick,868,49603500
1789204518947-tick,869,51318200
1789204518947-tick,870,49356300
1789204518947-tick,871,49777900
1789204518947-tick,872,49778900
1789204518947-tick,873,50032100
1789204518947-tick,874,50393600
1789204518947-tick,875,50945500
1789204518947-tick,876,48551300
1789204518947-tick,877,50197300
1789204518947-tick,878,49730100
1789204518947-tick,879,50309400
1789204518947-tick,880,50342600
1789204518947-tick,881,49466100
1789204518947-tick,882,49955400
1789204518947-tick,883,50251300
1789204518947-tick,884,49531500
1789204518947-tick,885,51372400
1789204518947-tick,886,50521500
1789204518947-tick,887,48187500
1789204518947-tick,888,50988900
1789204518947-tick,889,49197500
1789204518947-tick,890,50541400
1789204518947-tick,891,49953600
1789204518947-tick,892,49209500
1789204518947-tick,893,51318800
1789204518947-tick,894,49960100
1789204518947-tick,895,50355800
1789204518947-tick,896,48376400
1789204518947-tick,897,51741100
1789204518947-tick,898,48733600
1789204518947-tick,899,49997500
1789204518947-tick,900,50282700
1789204518947-tick,901,50781500
1789204518947-tick,902,49878100
1789204518947-tick,903,48953900
1789204518947-tick,904,50039300
1789204518947-tick,905,50188400
1789204518947-tick,906,51385000
1789204518947-tick,907,48966000
1789204518947-tick,908,49598300
1789204518947-tick,909,49531700
1789204518947-tick,910,50497300
1789204518947-tick,911,51009100
1789204518947-tick,912,50321700
1789204518947-tick,913,49389400
1789204518947-tick,914,50646000
1789204518947-tick,915,49452500
1789204518947-tick,916,48929300
1789204518947-tick,917,50446500
1789204518947-tick,918,49668700
1789204518947-tick,919,51172200
1789204518947-tick,920,48599200
1789204518947-tick,921,50248100
1789204518947-tick,922,50065100
1789204518947-tick,923,50273300
1789204518947-tick,924,51085200
1789204518947-tick,925,48933300
1789204518947-tick,926,49346100
1789204518947-tick,927,51854800
1789204518947-tick,928,50066200
1789204518947-tick,929,49048600
1789204518947-tick,930,48985200
1789204518947-tick,931,50191800
