gen,seq,delta_ns
1789209134408-tick,196,50697800
1789209134408-tick,197,50184500
1789209134408-tick,198,49692900
1789209134408-tick,199,49151300
1789209134408-tick,200,49403800
1789209134408-tick,201,51490700
1789209134408-tick,202,49661700
1789209134408-tick,203,49072700
1789209134408-tick,204,50261100
1789209134408-tick,205,49610100
1789209134408-tick,206,49734400
1789209134408-tick,207,50021400
1789209134408-tick,208,49903900
1789209134408-tick,209,50060600
1789209134408-tick,210,51175900
1789209134408-tick,211,49235800
1789209134408-tick,212,49520700
1789209134408-tick,213,50280300
1789209134408-tick,214,49924300
1789209134408-tick,215,49746000
1789209134408-tick,216,50064200
1789209134408-tick,217,50932300
1789209134408-tick,218,49843000
1789209134408-tick,219,49942400
1789209134408-tick,220,50254300
1789209134408-tick,221,49226100
1789209134408-tick,222,50380700
1789209134408-tick,223,50950600
1789209134408-tick,224,49550500
1789209134408-tick,225,49241300
1789209134408-tick,226,50378200
1789209134408-tick,227,49672300
1789209134408-tick,228,50076600
1789209134408-tick,229,50928500
1789209134408-tick,230,48846600
1789209134408-tick,231,50097100
1789209134408-tick,232,49894800
1789209134408-tick,233,49805100
1789209134408-tick,234,50968900
1789209134408-tick,235,50587000
1789209134408-tick,236,50289500
1789209134408-tick,237,49697700
1789209134408-tick,238,48694700
1789209134408-tick,239,49991300
1789209134408-tick,240,51709700
1789209134408-tick,241,48845100
1789209134408-tick,242,49858400
1789209134408-tick,243,50543400
1789209134408-tick,244,50224000
1789209134408-tick,245,49406300
1789209134408-tick,246,49373500
1789209134408-tick,247,51274100
1789209134408-tick,248,50388900
1789209134408-tick,249,48859500
1789209134408-tick,250,50552300
1789209134408-tick,251,49313900
1789209134408-tick,252,50872700
1789209134408-tick,253,49545400
1789209134408-tick,254,49415100
1789209134408-tick,255,50854400
1789209134408-tick,256,49017400
1789209134408-tick,257,50258300
1789209134408-tick,258,50722000
1789209134408-tick,259,49472800
1789209134408-tick,260,49402000
1789209134408-tick,261,51382100
1789209134408-tick,262,49782200
1789209134408-tick,263,49253800
1789209134408-tick,264,50108700
1789209134408-tick,265,50787800
1789209134408-tick,266,49578800
1789209134408-tick,267,49338100
1789209134408-tick,268,50018800
1789209134408-tick,269,49801200
1789209134408-tick,270,49750800
1789209134408-tick,271,51567600
1789209134408-tick,272,50138400
1789209134408-tick,273,49378400
1789209134408-tick,274,48931800
1789209134408-tick,275,51072200
1789209134408-tick,276,48924800
1789209134408-tick,277,51319900
1789209134408-tick,278,49292500
1789209134408-tick,279,49708600
1789209134408-tick,280,51555500
1789209134408-tick,281,49236000
1789209134408-tick,282,49149300
1789209134408-tick,283,50241100
1789209134408-tick,284,51249700
1789209134408-tick,285,48997100
1789209134408-tick,286,50635600
1789209134408-tick,287,48704200
1789209134408-tick,288,50853800
1789209134408-tick,289,49078800
1789209134408-tick,290,51599800
1789209134408-tick,291,49090100
1789209134408-tick,292,49671400
1789209134408-tick,293,50021400
1789209134408-tick,294,50170000
1789209134408-tick,295,49420800
1789209134408-tick,296,50315000
1789209134408-tick,297,50146500
1789209134408-tick,298,51231000
1789209134408-tick,299,49022400
1789209134408-tick,300,49545800
1789209134408-tick,301,50355600
1789209134408-tick,302,51079000
1789209134408-tick,303,49762100
1789209134408-tick,304,48660100
1789209134408-tick,305,51012400
1789209134408-tick,306,49008300
1789209134408-tick,307,51367000
1789209134408-tick,308,49518300
1789209134408-tick,309,49191700
1789209134408-tick,310,50030900
1789209134408-tick,311,50480800
1789209134408-tick,312,49365300
1789209134408-tick,313,51415100
1789209134408-tick,314,50278500
1789209134408-tick,315,49477500
1789209134408-tick,316,50383500
1789209134408-tick,317,48752000
1789209134408-tick,318,50397100
1789209134408-tick,319,49717900
1789209134408-tick,320,51035100
1789209134408-tick,321,48676400
1789209134408-tick,322,50143800
1789209134408-tick,323,50889900
1789209134408-tick,324,48877500
1789209134408-tick,325,51332600
1789209134408-tick,326,50001300
1789209134408-tick,327,48959500
1789209134408-tick,328,49770200
1789209134408-tick,329,50285300
1789209134408-tick,330,49610600
1789209134408-tick,331,50454800
1789209134408-tick,332,49637400
1789209134408-tick,333,49894200
1789209134408-tick,334,50785700
1789209134408-tick,335,50587100
1789209134408-tick,336,48828500
1789209134408-tick,337,49672400
1789209134408-tick,338,50520100
1789209134408-tick,339,50639800
1789209134408-tick,340,50595500
1789209134408-tick,341,48759000
1789209134408-tick,342,50753100
1789209134408-tick,343,48881800
1789209134408-tick,344,51457000
1789209134408-tick,345,49857900
1789209134408-tick,346,49724200
1789209134408-tick,347,49376300
1789209134408-tick,348,49475300
1789209134408-tick,349,50663600
1789209134408-tick,350,49855500
1789209134408-tick,351,50105900
1789209134408-tick,352,49514700
1789209134408-tick,353,51132600
1789209134408-tick,354,50439400
1789209134408-tick,355,48940000
1789209134408-tick,356,51312900
1789209134408-tick,357,48588800
1789209134408-tick,358,50300900
1789209134408-tick,359,50239700
1789209134408-tick,360,49022400
1789209134408-tick,361,50371000
1789209134408-tick,362,50454700
1789209134408-tick,363,50100100
1789209134408-tick,364,48916300
1789209134408-tick,365,51202900
1789209134408-tick,366,50714400
1789209134408-tick,367,48806500
1789209134408-tick,368,51698100
1789209134408-tick,369,49372800
1789209134408-tick,370,50034000
1789209134408-tick,371,49074600
1789209134408-tick,372,50968800
1789209134408-tick,373,48500600
1789209134408-tick,374,51304900
1789209134408-tick,375,48668400
1789209134408-tick,376,49990500
1789209134408-tick,377,49920900
1789209134408-tick,378,51556500
1789209134408-tick,379,48279000
1789209134408-tick,380,49923500
1789209134408-tick,381,50424700
1789209134408-tick,382,51224500
1789209134408-tick,383,50116000
1789209134408-tick,384,49267000
1789209134408-tick,385,50821300
1789209134408-tick,386,49291200
1789209134408-tick,387,49525000
1789209134408-tick,388,50145600
1789209134408-tick,389,49235800
1789209134408-tick,390,51671700
1789209134408-tick,391,48343700
1789209134408-tick,392,49930100
1789209134408-tick,393,50640000
1789209134408-tick,394,50597400
1789209134408-tick,395,50201800
1789209134408-tick,396,48697600
1789209134408-tick,397,50542900
1789209134408-tick,398,51130800
1789209134408-tick,399,48840700
1789209134408-tick,400,50380300
1789209134408-tick,401,49419200
1789209134408-tick,402,50227900
1789209134408-tick,403,50117600
1789209134408-tick,404,49680800
1789209134408-tick,405,51040000
1789209134408-tick,406,48565900
1789209134408-tick,407,50578700
1789209134408-tick,408,49734900
1789209134408-tick,409,50940000
1789209134408-tick,410,50050700
1789209134408-tick,411,51327300
1789209134408-tick,412,48121200
1789209134408-tick,413,49836400
1789209134408-tick,414,50848700
1789209134408-tick,415,49203100
1789209134408-tick,416,49401200
1789209134408-tick,417,50394800
1789209134408-tick,418,50601900
1789209134408-tick,419,49127400
1789209134408-tick,420,50377000
1789209134408-tick,421,50050700
1789209134408-tick,422,50298800
1789209134408-tick,423,49794100
1789209134408-tick,424,50203900
1789209134408-tick,425,49162600
1789209134408-tick,426,51551800
1789209134408-tick,427,48501300
1789209134408-tick,428,51627600
1789209134408-tick,429,48948300
1789209134408-tick,430,50291800
1789209134408-tick,431,49421600
1789209134408-tick,432,51056400
1789209134408-tick,433,49504000
1789209134408-tick,434,49284000
1789209134408-tick,435,51088800
1789209134408-tick,436,48633700
1789209134408-tick,437,50280700
1789209134408-tick,438,49999800
1789209134408-tick,439,50079800
1789209134408-tick,440,50535600
1789209134408-tick,441,49596000
1789209134408-tick,442,50388100
1789209134408-tick,443,50593200
1789209134408-tick,444,49301500
1789209134408-tick,445,49904400
1789209134408-tick,446,50886800
1789209134408-tick,447,49140500
1789209134408-tick,448,50498400
1789209134408-tick,449,48737700
1789209134408-tick,450,50230900
1789209134408-tick,451,50701100
1789209134408-tick,452,49317200
1789209134408-tick,453,51048000
1789209134408-tick,454,48846200
1789209134408-tick,455,50252500
1789209134408-tick,456,50908900
1789209134408-tick,457,50532700
1789209134408-tick,458,48377000
1789209134408-tick,459,50358200
1789209134408-tick,460,50323400
1789209134408-tick,461,50030100
1789209134408-tick,462,50023400
1789209134408-tick,463,50995500
1789209134408-tick,464,49535500
1789209134408-tick,465,48784600
1789209134408-tick,466,49774500
1789209134408-tick,467,50078600
1789209134408-tick,468,51197500
1789209134408-tick,469,48916800
1789209134408-tick,470,51743500
1789209134408-tick,471,49151300
1789209134408-tick,472,49751600
1789209134408-tick,473,49739500
1789209134408-tick,474,50260500
1789209134408-tick,475,50154400
1789209134408-tick,476,50735400
1789209134408-tick,477,48943500
1789209134408-tick,478,50155400
1789209134408-tick,479,50504500
1789209134408-tick,480,49008400
1789209134408-tick,481,50711100
1789209134408-tick,482,50005800
1789209134408-tick,483,49303800
1789209134408-tick,484,51451700
1789209134408-tick,485,49428200
1789209134408-tick,486,50548900
1789209134408-tick,487,49237700
1789209134408-tick,488,50258700
1789209134408-tick,489,48937400
1789209134408-tick,490,50504300
1789209134408-tick,491,49648100
1789209134408-tick,492,49986300
1789209134408-tick,493,49686300
1789209134408-tick,494,51811200
1789209134408-tick,495,49313800
1789209134408-tick,496,48953400
1789209134408-tick,497,50058300
1789209134408-tick,498,51407900
1789209134408-tick,499,48879400
1789209134408-tick,500,50091300
1789209134408-tick,501,49439200
1789209134408-tick,502,50028000
1789209134408-tick,503,50582300
1789209134408-tick,504,50328100
1789209134408-tick,505,49952600
1789209134408-tick,506,49910100
1789209134408-tick,507,49396900
1789209134408-tick,508,49879000
1789209134408-tick,509,51000400
1789209134408-tick,510,49639100
1789209134408-tick,511,50496200
1789209134408-tick,512,49267000
1789209134408-tick,513,50187300
1789209134408-tick,514,50918900
1789209134408-tick,515,49380700
1789209134408-tick,516,49833300
1789209134408-tick,517,49995300
1789209134408-tick,518,49261500
1789209134408-tick,519,50901600
1789209134408-tick,520,50502300
1789209134408-tick,521,49042600
1789209134408-tick,522,50436500
1789209134408-tick,523,49742500
1789209134408-tick,524,51008000
1789209134408-tick,525,48469600
1789209134408-tick,526,51534100
1789209134408-tick,527,49522000
1789209134408-tick,528,50347200
1789209134408-tick,529,48823800
1789209134408-tick,530,51259100
1789209134408-tick,531,48385900
1789209134408-tick,532,51349400
1789209134408-tick,533,49907700
1789209134408-tick,534,50266900
1789209134408-tick,535,49113900
1789209134408-tick,536,50214500
1789209134408-tick,537,49951900
1789209134408-tick,538,50713000
1789209134408-tick,539,48582400
1789209134408-tick,540,51754900
1789209134408-tick,541,48558800
1789209134408-tick,542,50156600
1789209134408-tick,543,49939200
1789209134408-tick,544,51036600
1789209134408-tick,545,49022300
1789209134408-tick,546,51102700
1789209134408-tick,547,49759000
1789209134408-tick,548,50369000
1789209134408-tick,549,49401000
1789209134408-tick,550,50397000
1789209134408-tick,551,49275300
1789209134408-tick,552,50000100
1789209134408-tick,553,49109300
1789209134408-tick,554,51472500
1789209134408-tick,555,50118100
1789209134408-tick,556,48388800
1789209134408-tick,557,50096800
1789209134408-tick,558,51393300
1789209134408-tick,559,48732100
1789209134408-tick,560,51276600
1789209134408-tick,561,48672900
1789209134408-tick,562,49793100
1789209134408-tick,563,50528500
1789209134408-tick,564,49558000
1789209134408-tick,565,50416200
1789209134408-tick,566,51122200
1789209134408-tick,567,49688500
1789209134408-tick,568,50396300
1789209134408-tick,569,49211300
1789209134408-tick,570,50577800
1789209134408-tick,571,48867500
1789209134408-tick,572,50226200
1789209134408-tick,573,50340600
1789209134408-tick,574,50515500
1789209134408-tick,575,49267700
1789209134408-tick,576,50170000
1789209134408-tick,577,49732400
1789209134408-tick,578,50138700
1789209134408-tick,579,50213200
1789209134408-tick,580,50496400
1789209134408-tick,581,48529100
1789209134408-tick,582,51673900
1789209134408-tick,583,48890900
1789209134408-tick,584,50199500
1789209134408-tick,585,50115100
1789209134408-tick,586,50534000
1789209134408-tick,587,48776100
1789209134408-tick,588,50761000
1789209134408-tick,589,50796100
1789209134408-tick,590,49028500
1789209134408-tick,591,49821200
1789209134408-tick,592,49612000
1789209134408-tick,593,49988900
1789209134408-tick,594,50109100
1789209134408-tick,595,50856400
1789209134408-tick,596,49580100
1789209134408-tick,597,50971500
1789209134408-tick,598,49196100
1789209134408-tick,599,49807500
1789209134408-tick,600,51152100
1789209134408-tick,601,48746800
1789209134408-tick,602,50981700
1789209134408-tick,603,49360900
1789209134408-tick,604,50288800
1789209134408-tick,605,49069100
1789209134408-tick,606,50586100
1789209134408-tick,607,50030200
1789209134408-tick,608,49674900
1789209134408-tick,609,49775700
1789209134408-tick,610,49657300
1789209134408-tick,611,51487900
1789209134408-tick,612,48467500
1789209134408-tick,613,51241500
1789209134408-tick,614,49998100
1789209134408-tick,615,49728200
1789209134408-tick,616,49626500
1789209134408-tick,617,49542900
1789209134408-tick,618,50650600
1789209134408-tick,619,50098200
1789209134408-tick,620,49941300
1789209134408-tick,621,50207600
1789209134408-tick,622,50617300
1789209134408-tick,623,48473200
1789209134408-tick,624,50287800
1789209134408-tick,625,50469600
1789209134408-tick,626,49972200
1789209134408-tick,627,49926700
1789209134408-tick,628,49845900
1789209134408-tick,629,50301800
1789209134408-tick,630,50560400
1789209134408-tick,631,49184900
1789209134408-tick,632,49549900
1789209134408-tick,633,50814800
1789209134408-tick,634,50935200
1789209134408-tick,635,48586300
1789209134408-tick,636,50279700
1789209134408-tick,637,49215100
1789209134408-tick,638,51829000
1789209134408-tick,639,48222200
1789209134408-tick,640,51800200
1789209134408-tick,641,49142600
1789209134408-tick,642,49685600
1789209134408-tick,643,49710400
1789209134408-tick,644,49907200
1789209134408-tick,645,50534700
1789209134408-tick,646,50147200
1789209134408-tick,647,50259500
1789209134408-tick,648,50170400
1789209134408-tick,649,49528900
1789209134408-tick,650,50344900
1789209134408-tick,651,49546600
1789209134408-tick,652,50128000
1789209134408-tick,653,50066700
1789209134408-tick,654,49589400
1789209134408-tick,655,49338800
1789209134408-tick,656,50376900
1789209134408-tick,657,50034600
1789209134408-tick,658,49778500
1789209134408-tick,659,50147600
1789209134408-tick,660,50317400
1789209134408-tick,661,50256100
1789209134408-tick,662,50386800
1789209134408-tick,663,48806000
1789209134408-tick,664,51346000
1789209134408-tick,665,50368900
1789209134408-tick,666,48776600
1789209134408-tick,667,49464700
1789209134408-tick,668,50137800
1789209134408-tick,669,50571400
1789209134408-tick,670,49646200
1789209134408-tick,671,49571200
1789209134408-tick,672,50625000
1789209134408-tick,673,50284200
1789209134408-tick,674,50347900
1789209134408-tick,675,49548700
1789209134408-tick,676,49906100
1789209134408-tick,677,49353100
1789209134408-tick,678,50663400
1789209134408-tick,679,50120300
1789209134408-tick,680,50599900
1789209134408-tick,681,48916400
1789209134408-tick,682,50342900
1789209134408-tick,683,50515200
1789209134408-tick,684,50223100
1789209134408-tick,685,48663600
1789209134408-tick,686,51506500
1789209134408-tick,687,48441900
1789209134408-tick,688,50150800
1789209134408-tick,689,50804800
1789209134408-tick,690,50338200
1789209134408-tick,691,48853100
1789209134408-tick,692,50187300
1789209134408-tick,693,51057100
1789209134408-tick,694,48745200
1789209134408-tick,695,49896900
1789209134408-tick,696,49975000
1789209134408-tick,697,51005700
1789209134408-tick,698,51048200
1789209134408-tick,699,48129000
1789209134408-tick,700,51199100
1789209134408-tick,701,50469800
1789209134408-tick,702,48839700
1789209134408-tick,703,49296200
1789209134408-tick,704,50530700
1789209134408-tick,705,50360300
1789209134408-tick,706,50025100
1789209134408-tick,707,49889900
1789209134408-tick,708,50484700
1789209134408-tick,709,49557300
1789209134408-tick,710,50461700
1789209134408-tick,711,50376300
1789209134408-tick,712,49644500
1789209134408-tick,713,50582200
1789209134408-tick,714,49593800
1789209134408-tick,715,50238300
1789209134408-tick,716,49753300
1789209134408-tick,717,48697600
1789209134408-tick,718,49938900
1789209134408-tick,719,50664300
1789209134408-tick,720,49447500
1789209134408-tick,721,51609600
1789209134408-tick,722,49561300
1789209134408-tick,723,50501100
1789209134408-tick,724,49121400
1789209134408-tick,725,49448900
1789209134408-tick,726,50049200
1789209134408-tick,727,50078100
1789209134408-tick,728,50134600
1789209134408-tick,729,49625100
1789209134408-tick,730,50988900
1789209134408-tick,731,48901800
1789209134408-tick,732,49865300
1789209134408-tick,733,50435200
1789209134408-tick,734,49748700
1789209134408-tick,735,49652100
1789209134408-tick,736,50119300
1789209134408-tick,737,50546700
1789209134408-tick,738,50684600
1789209134408-tick,739,50337000
1789209134408-tick,740,49219500
1789209134408-tick,741,50745300
1789209134408-tick,742,48838200
1789209134408-tick,743,49914700
1789209134408-tick,744,49990000
1789209134408-tick,745,50301300
1789209134408-tick,746,50779400
1789209134408-tick,747,48499900
1789209134408-tick,748,51312400
1789209134408-tick,749,49365200
1789209134408-tick,750,50166400
1789209134408-tick,751,50150100
1789209134408-tick,752,49315400
1789209134408-tick,753,50609100
1789209134408-tick,754,50175800
1789209134408-tick,755,49829300
1789209134408-tick,756,49832600
1789209134408-tick,757,50223400
1789209134408-tick,758,49513700
1789209134408-tick,759,49651000
1789209134408-tick,760,50375700
1789209134408-tick,761,50282700
1789209134408-tick,762,50529700
1789209134408-tick,763,49526400
1789209134408-tick,764,49776800
1789209134408-tick,765,49748100
1789209134408-tick,766,49866000
1789209134408-tick,767,49932300
1789209134408-tick,768,50394600
1789209134408-tick,769,50384200
1789209134408-tick,770,50496400
1789209134408-tick,771,49528900
1789209134408-tick,772,49502000
1789209134408-tick,773,50011700
1789209134408-tick,774,50065700
1789209134408-tick,775,49978900
1789209134408-tick,776,50305600
1789209134408-tick,777,50131200
1789209134408-tick,778,50307400
1789209134408-tick,779,49461300
1789209134408-tick,780,50720100
1789209134408-tick,781,50448900
1789209134408-tick,782,49458500
1789209134408-tick,783,49493900
1789209134408-tick,784,49488800
1789209134408-tick,785,51505800
1789209134408-tick,786,48605200
1789209134408-tick,787,51497300
1789209134408-tick,788,48602100
1789209134408-tick,789,49521800
1789209134408-tick,790,51445900
1789209134408-tick,791,50090400
1789209134408-tick,792,48921200
1789209134408-tick,793,49617200
1789209134408-tick,794,50446300
1789209134408-tick,795,51274300
1789209134408-tick,796,49917800
1789209134408-tick,797,49419500
1789209134408-tick,798,49886400
1789209134408-tick,799,50571700
1789209134408-tick,800,48440700
1789209134408-tick,801,50571900
1789209134408-tick,802,49983000
1789209134408-tick,803,50223100
1789209134408-tick,804,49483400
1789209134408-tick,805,50551900
1789209134408-tick,806,49800600
1789209134408-tick,807,49545500
1789209134408-tick,808,50777500
1789209134408-tick,809,49826900
1789209134408-tick,810,50136900
1789209134408-tick,811,49497000
1789209134408-tick,812,51337800
1789209134408-tick,813,48517600
1789209134408-tick,814,49886100
1789209134408-tick,815,50536000
1789209134408-tick,816,49694400
1789209134408-tick,817,50606200
1789209134408-tick,818,49426700
1789209134408-tick,819,50216400
1789209134408-tick,820,50177600
1789209134408-tick,821,49198500
1789209134408-tick,822,51156200
1789209134408-tick,823,49728700
1789209134408-tick,824,49655600
1789209134408-tick,825,50108700
1789209134408-tick,826,50396400
1789209134408-tick,827,49497200
1789209134408-tick,828,49850400
1789209134408-tick,829,50534400
1789209134408-tick,830,49801200
1789209134408-tick,831,50409400
1789209134408-tick,832,49211600
1789209134408-tick,833,50345700
1789209134408-tick,834,49925700
1789209134408-tick,835,49776300
1789209134408-tick,836,50159000
1789209134408-tick,837,50443700
1789209134408-tick,838,49640400
1789209134408-tick,839,49842700
1789209134408-tick,840,50154400
1789209134408-tick,841,50577800
1789209134408-tick,842,49966300
1789209134408-tick,843,50110800
1789209134408-tick,844,48798700
1789209134408-tick,845,49897700
1789209134408-tick,846,50018600
1789209134408-tick,847,50377900
1789209134408-tick,848,51143400
1789209134408-tick,849,49113200
1789209134408-tick,850,49823100
1789209134408-tick,851,50023700
1789209134408-tick,852,49595600
1789209134408-tick,853,50580600
1789209134408-tick,854,50549400
1789209134408-tick,855,50290100
1789209134408-tick,856,48916100
1789209134408-tick,857,49491500
1789209134408-tick,858,50503800
1789209134408-tick,859,50055800
1789209134408-tick,860,49865700
1789209134408-tick,861,49853900
1789209134408-tick,862,50283400
1789209134408-tick,863,49475200
1789209134408-tick,864,50002700
1789209134408-tick,865,50634100
1789209134408-tick,866,51182000
1789209134408-tick,867,48717300
1789209134408-tick,868,49470500
1789209134408-tick,869,51255500
1789209134408-tick,870,49336200
1789209134408-tick,871,50042200
1789209134408-tick,872,50133700
1789209134408-tick,873,49573600
1789209134408-tick,874,50450400
1789209134408-tick,875,50674300
1789209134408-tick,876,50207700
1789209134408-tick,877,49092600
1789209134408-tick,878,50204400
1789209134408-tick,879,50503500
1789209134408-tick,880,48907800
1789209134408-tick,881,49604500
1789209134408-tick,882,51176600
1789209134408-tick,883,50216500
1789209134408-tick,884,48944000
1789209134408-tick,885,50341500
1789209134408-tick,886,50648400
1789209134408-tick,887,48642400
1789209134408-tick,888,50485200
1789209134408-tick,889,49570300
1789209134408-tick,890,49993800
1789209134408-tick,891,50692300
1789209134408-tick,892,50169300
1789209134408-tick,893,49702500
1789209134408-tick,894,50321900
1789209134408-tick,895,49674700
1789209134408-tick,896,51007700
1789209134408-tick,897,48454000
1789209134408-tick,898,51403900
1789209134408-tick,899,48856100
1789209134408-tick,900,49801400
1789209134408-tick,901,50211900
1789209134408-tick,902,49963500
1789209134408-tick,903,50048400
1789209134408-tick,904,49986700
1789209134408-tick,905,50073400
1789209134408-tick,906,50592100
1789209134408-tick,907,49682000
1789209134408-tick,908,49560000
1789209134408-tick,909,50425600
1789209134408-tick,910,49997400
1789209134408-tick,911,49660300
1789209134408-tick,912,50248600
1789209134408-tick,913,50454900
1789209134408-tick,914,49224400
1789209134408-tick,915,50639800
1789209134408-tick,916,49705400
1789209134408-tick,917,51188600
1789209134408-tick,918,49195400
1789209134408-tick,919,49685700
1789209134408-tick,920,50903100
1789209134408-tick,921,50353000
1789209134408-tick,922,49702200
1789209134408-tick,923,48424100
1789209134408-tick,924,51232400
1789209134408-tick,925,49727700
1789209134408-tick,926,50088200
1789209134408-tick,927,49475400
1789209134408-tick,928,49789900
1789209134408-tick,929,50297900
1789209134408-tick,930,50186600
1789209134408-tick,931,50547200
