gen,seq,delta_ns
1789205211298-tick,81,50446400
1789205211298-tick,82,51184900
1789205211298-tick,83,48594300
1789205211298-tick,84,50325300
1789205211298-tick,85,49987000
1789205211298-tick,86,50819300
1789205211298-tick,87,48621500
1789205211298-tick,88,50036500
1789205211298-tick,89,50649600
1789205211298-tick,90,50220000
1789205211298-tick,91,50490400
1789205211298-tick,92,50599800
1789205211298-tick,93,48614500
1789205211298-tick,94,50282800
1789205211298-tick,95,49514000
1789205211298-tick,96,49877600
1789205211298-tick,97,51457500
1789205211298-tick,98,49128000
1789205211298-tick,99,49433100
1789205211298-tick,100,50988900
1789205211298-tick,101,48937300
1789205211298-tick,102,51319500
1789205211298-tick,103,49321800
1789205211298-tick,104,50862900
1789205211298-tick,105,49046300
1789205211298-tick,106,49327900
1789205211298-tick,107,49923800
1789205211298-tick,108,49975200
1789205211298-tick,109,51503700
1789205211298-tick,110,50599500
1789205211298-tick,111,49708500
1789205211298-tick,112,48585700
1789205211298-tick,113,51546300
1789205211298-tick,114,48797700
1789205211298-tick,115,50217500
1789205211298-tick,116,50960500
1789205211298-tick,117,48539600
1789205211298-tick,118,49705000
1789205211298-tick,119,51817300
1789205211298-tick,120,48084600
1789205211298-tick,121,50248000
1789205211298-tick,122,50177600
1789205211298-tick,123,50210800
1789205211298-tick,124,50118400
1789205211298-tick,125,49260800
1789205211298-tick,126,51995600
1789205211298-tick,127,48332700
1789205211298-tick,128,51055700
1789205211298-tick,129,49050600
1789205211298-tick,130,49471700
1789205211298-tick,131,51225000
1789205211298-tick,132,50089100
1789205211298-tick,133,48842600
1789205211298-tick,134,51203100
1789205211298-tick,135,48821200
1789205211298-tick,136,50739100
1789205211298-tick,137,49605900
1789205211298-tick,138,51109500
1789205211298-tick,139,48836300
1789205211298-tick,140,50390400
1789205211298-tick,141,49172300
1789205211298-tick,142,51950100
1789205211298-tick,143,48352900
1789205211298-tick,144,50160000
1789205211298-tick,145,49968700
1789205211298-tick,146,50018800
1789205211298-tick,147,50886600
1789205211298-tick,148,50445000
1789205211298-tick,149,48611700
1789205211298-tick,150,50451600
1789205211298-tick,151,49545700
1789205211298-tick,152,50183400
1789205211298-tick,153,50689100
1789205211298-tick,154,49004300
1789205211298-tick,155,50017200
1789205211298-tick,156,50773500
1789205211298-tick,157,49884600
1789205211298-tick,158,50917300
1789205211298-tick,159,48541800
1789205211298-tick,160,51083900
1789205211298-tick,161,49433200
1789205211298-tick,162,50489800
1789205211298-tick,163,49920600
1789205211298-tick,164,48991500
1789205211298-tick,165,49647000
1789205211298-tick,166,51900800
1789205211298-tick,167,49572500
1789205211298-tick,168,49182600
1789205211298-tick,169,49512100
1789205211298-tick,170,50159900
1789205211298-tick,171,49943400
1789205211298-tick,172,49836700
1789205211298-tick,173,50666700
1789205211298-tick,174,49726500
1789205211298-tick,175,49858300
1789205211298-tick,176,49752000
1789205211298-tick,177,50727200
1789205211298-tick,178,49781400
1789205211298-tick,179,50049500
1789205211298-tick,180,50103500
1789205211298-tick,181,50735700
1789205211298-tick,182,48646200
1789205211298-tick,183,50025200
1789205211298-tick,184,49816700
1789205211298-tick,185,50192900
1789205211298-tick,186,50770200
1789205211298-tick,187,50801800
1789205211298-tick,188,50195400
1789205211298-tick,189,49957000
1789205211298-tick,190,48995800
1789205211298-tick,191,49943500
1789205211298-tick,192,50350100
1789205211298-tick,193,50505300
1789205211298-tick,194,50198300
1789205211298-tick,195,49485800
1789205211298-tick,196,48636400
1789205211298-tick,197,50452900
1789205211298-tick,198,50142300
1789205211298-tick,199,51234800
1789205211298-tick,200,50011400
1789205211298-tick,201,48787600
1789205211298-tick,202,51132200
1789205211298-tick,203,49232800
1789205211298-tick,204,49976000
1789205211298-tick,205,49634900
1789205211298-tick,206,49378900
1789205211298-tick,207,51307700
1789205211298-tick,208,49051900
1789205211298-tick,209,51398900
1789205211298-tick,210,49208200
1789205211298-tick,211,49771200
1789205211298-tick,212,49423600
1789205211298-tick,213,50138500
1789205211298-tick,214,49743700
1789205211298-tick,215,50278700
1789205211298-tick,216,51757300
1789205211298-tick,217,48995200
1789205211298-tick,218,48969800
1789205211298-tick,219,50711600
1789205211298-tick,220,49540500
1789205211298-tick,221,49774900
1789205211298-tick,222,50967200
1789205211298-tick,223,49208700
1789205211298-tick,224,50204000
1789205211298-tick,225,49929100
1789205211298-tick,226,50177200
1789205211298-tick,227,49939700
1789205211298-tick,228,50024800
1789205211298-tick,229,49978000
1789205211298-tick,230,50964300
1789205211298-tick,231,49090700
1789205211298-tick,232,50112200
1789205211298-tick,233,50209900
1789205211298-tick,234,49415300
1789205211298-tick,235,50120000
1789205211298-tick,236,49559400
1789205211298-tick,237,51414700
1789205211298-tick,238,48793100
1789205211298-tick,239,50071800
1789205211298-tick,240,50623000
1789205211298-tick,241,49424900
1789205211298-tick,242,49876500
1789205211298-tick,243,50072700
1789205211298-tick,244,51559700
1789205211298-tick,245,48572000
1789205211298-tick,246,50155400
1789205211298-tick,247,50510500
1789205211298-tick,248,49402600
1789205211298-tick,249,51192100
1789205211298-tick,250,48975400
1789205211298-tick,251,49840700
1789205211298-tick,252,51474600
1789205211298-tick,253,48535900
1789205211298-tick,254,50203600
1789205211298-tick,255,51307400
1789205211298-tick,256,49729900
1789205211298-tick,257,48576800
1789205211298-tick,258,50128600
1789205211298-tick,259,50766600
1789205211298-tick,260,50217700
1789205211298-tick,261,49079700
1789205211298-tick,262,49889000
1789205211298-tick,263,51056000
1789205211298-tick,264,48915000
1789205211298-tick,265,50189200
1789205211298-tick,266,49934100
1789205211298-tick,267,49700400
1789205211298-tick,268,50247700
1789205211298-tick,269,50133900
1789205211298-tick,270,49958400
1789205211298-tick,271,50117200
1789205211298-tick,272,50847700
1789205211298-tick,273,48633600
1789205211298-tick,274,51544100
1789205211298-tick,275,49297300
1789205211298-tick,276,50632600
1789205211298-tick,277,49187300
1789205211298-tick,278,50521500
1789205211298-tick,279,50054000
1789205211298-tick,280,50475400
1789205211298-tick,281,49083800
1789205211298-tick,282,50313000
1789205211298-tick,283,49642700
1789205211298-tick,284,49584600
1789205211298-tick,285,50423900
1789205211298-tick,286,49116100
1789205211298-tick,287,50230900
1789205211298-tick,288,51319500
1789205211298-tick,289,49580400
1789205211298-tick,290,50711200
1789205211298-tick,291,49032000
1789205211298-tick,292,50871600
1789205211298-tick,293,49439400
1789205211298-tick,294,50354600
1789205211298-tick,295,49060600
1789205211298-tick,296,50310500
1789205211298-tick,297,49196200
1789205211298-tick,298,50553000
1789205211298-tick,299,50002400
1789205211298-tick,300,50247300
1789205211298-tick,301,49175800
1789205211298-tick,302,51096300
1789205211298-tick,303,49316700
1789205211298-tick,304,51335600
1789205211298-tick,305,49206500
1789205211298-tick,306,49352300
1789205211298-tick,307,49656900
1789205211298-tick,308,50605200
1789205211298-tick,309,50119300
1789205211298-tick,310,50238000
1789205211298-tick,311,49094900
1789205211298-tick,312,51338500
1789205211298-tick,313,49042200
1789205211298-tick,314,50347500
1789205211298-tick,315,49866800
1789205211298-tick,316,51031200
1789205211298-tick,317,49583000
1789205211298-tick,318,50222900
1789205211298-tick,319,48793600
1789205211298-tick,320,51368800
1789205211298-tick,321,49588000
1789205211298-tick,322,49671700
1789205211298-tick,323,50027600
1789205211298-tick,324,50565500
1789205211298-tick,325,48490300
1789205211298-tick,326,51262400
1789205211298-tick,327,48936700
1789205211298-tick,328,50149100
1789205211298-tick,329,50201800
1789205211298-tick,330,50263800
1789205211298-tick,331,50074100
1789205211298-tick,332,50616300
1789205211298-tick,333,48647700
1789205211298-tick,334,50489900
1789205211298-tick,335,49439100
1789205211298-tick,336,50083900
1789205211298-tick,337,50490900
1789205211298-tick,338,50586000
1789205211298-tick,339,49024400
1789205211298-tick,340,49732500
1789205211298-tick,341,50210000
1789205211298-tick,342,49720500
1789205211298-tick,343,51324500
1789205211298-tick,344,48887800
1789205211298-tick,345,50630000
1789205211298-tick,346,49688100
1789205211298-tick,347,49887200
1789205211298-tick,348,51273000
1789205211298-tick,349,49197100
1789205211298-tick,350,49658900
1789205211298-tick,351,49580700
1789205211298-tick,352,50114500
1789205211298-tick,353,50882100
1789205211298-tick,354,49358400
1789205211298-tick,355,50595800
1789205211298-tick,356,49337300
1789205211298-tick,357,50049800
1789205211298-tick,358,50469200
1789205211298-tick,359,50001800
1789205211298-tick,360,49050600
1789205211298-tick,361,50513900
1789205211298-tick,362,51013600
1789205211298-tick,363,48987200
1789205211298-tick,364,49982400
1789205211298-tick,365,50244200
1789205211298-tick,366,49474500
1789205211298-tick,367,50155200
1789205211298-tick,368,49918500
1789205211298-tick,369,50479500
1789205211298-tick,370,50023600
1789205211298-tick,371,50046900
1789205211298-tick,372,50852700
1789205211298-tick,373,48385200
1789205211298-tick,374,51421300
1789205211298-tick,375,49103800
1789205211298-tick,376,49615000
1789205211298-tick,377,50481000
1789205211298-tick,378,50032500
1789205211298-tick,379,49264500
1789205211298-tick,380,50377000
1789205211298-tick,381,49886500
1789205211298-tick,382,50020500
1789205211298-tick,383,50315900
1789205211298-tick,384,49989500
1789205211298-tick,385,49895500
1789205211298-tick,386,49908100
1789205211298-tick,387,50050200
1789205211298-tick,388,50932400
1789205211298-tick,389,49637100
1789205211298-tick,390,50464100
1789205211298-tick,391,48968200
1789205211298-tick,392,51002000
1789205211298-tick,393,49581800
1789205211298-tick,394,49298800
1789205211298-tick,395,50162700
1789205211298-tick,396,49613400
1789205211298-tick,397,50605200
1789205211298-tick,398,50711300
1789205211298-tick,399,49508400
1789205211298-tick,400,50076500
1789205211298-tick,401,50259700
1789205211298-tick,402,49578900
1789205211298-tick,403,50556800
1789205211298-tick,404,50212100
1789205211298-tick,405,48676800
1789205211298-tick,406,50090300
1789205211298-tick,407,50267800
1789205211298-tick,408,50242200
1789205211298-tick,409,50406400
1789205211298-tick,410,48792400
1789205211298-tick,411,50236600
1789205211298-tick,412,50349500
1789205211298-tick,413,50472900
1789205211298-tick,414,48901000
1789205211298-tick,415,50139100
1789205211298-tick,416,51421700
1789205211298-tick,417,48965000
1789205211298-tick,418,50039200
1789205211298-tick,419,50427700
1789205211298-tick,420,49857200
1789205211298-tick,421,50129900
1789205211298-tick,422,50148000
1789205211298-tick,423,49097200
1789205211298-tick,424,50900700
1789205211298-tick,425,48918400
1789205211298-tick,426,50677900
1789205211298-tick,427,49534200
1789205211298-tick,428,50938300
1789205211298-tick,429,48889700
1789205211298-tick,430,50032800
1789205211298-tick,431,50615200
1789205211298-tick,432,49943500
1789205211298-tick,433,49827700
1789205211298-tick,434,49595800
1789205211298-tick,435,50012700
1789205211298-tick,436,50984800
1789205211298-tick,437,48850300
1789205211298-tick,438,51719600
1789205211298-tick,439,49428600
1789205211298-tick,440,49403300
1789205211298-tick,441,49579800
1789205211298-tick,442,51441500
1789205211298-tick,443,48681000
1789205211298-tick,444,50350700
1789205211298-tick,445,50295300
1789205211298-tick,446,50399000
1789205211298-tick,447,48874700
1789205211298-tick,448,50161000
1789205211298-tick,449,51520000
1789205211298-tick,450,49666700
1789205211298-tick,451,49156900
1789205211298-tick,452,50391100
1789205211298-tick,453,49886700
1789205211298-tick,454,50726800
1789205211298-tick,455,49241400
1789205211298-tick,456,50495000
1789205211298-tick,457,50017800
1789205211298-tick,458,49283900
1789205211298-tick,459,50472600
1789205211298-tick,460,50527000
1789205211298-tick,461,48298100
1789205211298-tick,462,50274800
1789205211298-tick,463,50478100
1789205211298-tick,464,50810400
1789205211298-tick,465,50101700
1789205211298-tick,466,49059700
1789205211298-tick,467,49793900
1789205211298-tick,468,49800500
1789205211298-tick,469,50315100
1789205211298-tick,470,49890400
1789205211298-tick,471,49929100
1789205211298-tick,472,51102300
1789205211298-tick,473,48947900
1789205211298-tick,474,51156600
1789205211298-tick,475,48704100
1789205211298-tick,476,50195800
1789205211298-tick,477,50982200
1789205211298-tick,478,49025200
1789205211298-tick,479,49459600
1789205211298-tick,480,50745000
1789205211298-tick,481,49698500
1789205211298-tick,482,51355000
1789205211298-tick,483,48291100
1789205211298-tick,484,49866500
1789205211298-tick,485,51034200
1789205211298-tick,486,49043000
1789205211298-tick,487,51495400
1789205211298-tick,488,49084100
1789205211298-tick,489,50040500
1789205211298-tick,490,49845100
1789205211298-tick,491,50361100
1789205211298-tick,492,49910400
1789205211298-tick,493,49510300
1789205211298-tick,494,51488500
1789205211298-tick,495,48431800
1789205211298-tick,496,50012800
1789205211298-tick,497,51228700
1789205211298-tick,498,49063800
1789205211298-tick,499,49564000
1789205211298-tick,500,49937700
1789205211298-tick,501,51919500
1789205211298-tick,502,48105500
1789205211298-tick,503,50778300
1789205211298-tick,504,49186800
1789205211298-tick,505,50147800
1789205211298-tick,506,49997800
1789205211298-tick,507,51376100
1789205211298-tick,508,48592400
1789205211298-tick,509,50519100
1789205211298-tick,510,50412700
1789205211298-tick,511,49300200
1789205211298-tick,512,50329800
1789205211298-tick,513,50848100
1789205211298-tick,514,48563600
1789205211298-tick,515,51641700
1789205211298-tick,516,49463600
1789205211298-tick,517,48963100
1789205211298-tick,518,51207100
1789205211298-tick,519,49112000
1789205211298-tick,520,51337400
1789205211298-tick,521,49306400
1789205211298-tick,522,50579000
1789205211298-tick,523,49048400
1789205211298-tick,524,51104400
1789205211298-tick,525,48148500
1789205211298-tick,526,51046400
1789205211298-tick,527,49071300
1789205211298-tick,528,50138600
1789205211298-tick,529,49753100
1789205211298-tick,530,50392800
1789205211298-tick,531,51580200
1789205211298-tick,532,49155400
1789205211298-tick,533,50030600
1789205211298-tick,534,49898700
1789205211298-tick,535,49050800
1789205211298-tick,536,50419000
1789205211298-tick,537,49523000
1789205211298-tick,538,51264000
1789205211298-tick,539,49425000
1789205211298-tick,540,50109500
1789205211298-tick,541,49177000
1789205211298-tick,542,50010300
1789205211298-tick,543,50261000
1789205211298-tick,544,51212400
1789205211298-tick,545,49398100
1789205211298-tick,546,49704100
1789205211298-tick,547,50218100
1789205211298-tick,548,50018700
1789205211298-tick,549,50004000
1789205211298-tick,550,49344700
1789205211298-tick,551,50573900
1789205211298-tick,552,50135400
1789205211298-tick,553,51004700
1789205211298-tick,554,48570900
1789205211298-tick,555,50121900
1789205211298-tick,556,51085500
1789205211298-tick,557,49054300
1789205211298-tick,558,49850800
1789205211298-tick,559,49849400
1789205211298-tick,560,51028200
1789205211298-tick,561,49274600
1789205211298-tick,562,50298400
1789205211298-tick,563,49139100
1789205211298-tick,564,50450600
1789205211298-tick,565,49697400
1789205211298-tick,566,50079500
1789205211298-tick,567,49593200
1789205211298-tick,568,50760800
1789205211298-tick,569,49205800
1789205211298-tick,570,50395900
1789205211298-tick,571,50608100
1789205211298-tick,572,50879400
1789205211298-tick,573,49017500
1789205211298-tick,574,51019000
1789205211298-tick,575,48850500
1789205211298-tick,576,50047100
1789205211298-tick,577,49170100
1789205211298-tick,578,51826300
1789205211298-tick,579,49329900
1789205211298-tick,580,50196700
1789205211298-tick,581,49589000
1789205211298-tick,582,50758000
1789205211298-tick,583,48541500
1789205211298-tick,584,51376400
1789205211298-tick,585,49263500
1789205211298-tick,586,49478100
1789205211298-tick,587,50223200
1789205211298-tick,588,49432000
1789205211298-tick,589,50323900
1789205211298-tick,590,50199800
1789205211298-tick,591,49928800
1789205211298-tick,592,50417200
1789205211298-tick,593,49109400
1789205211298-tick,594,51512600
1789205211298-tick,595,49281900
1789205211298-tick,596,49804800
1789205211298-tick,597,49912300
1789205211298-tick,598,49760000
1789205211298-tick,599,49770100
1789205211298-tick,600,50267300
1789205211298-tick,601,51280900
1789205211298-tick,602,49588100
1789205211298-tick,603,48846200
1789205211298-tick,604,51594500
1789205211298-tick,605,50503100
1789205211298-tick,606,49962000
1789205211298-tick,607,48644400
1789205211298-tick,608,50506300
1789205211298-tick,609,49368900
1789205211298-tick,610,49883600
1789205211298-tick,611,49856000
1789205211298-tick,612,51128100
1789205211298-tick,613,49012100
1789205211298-tick,614,51173700
1789205211298-tick,615,49344900
1789205211298-tick,616,50252600
1789205211298-tick,617,49044300
1789205211298-tick,618,51226300
1789205211298-tick,619,48808100
1789205211298-tick,620,51235600
1789205211298-tick,621,50294900
1789205211298-tick,622,48160400
1789205211298-tick,623,50671300
1789205211298-tick,624,50828000
1789205211298-tick,625,48629600
1789205211298-tick,626,50031300
1789205211298-tick,627,50062500
1789205211298-tick,628,50289000
1789205211298-tick,629,51010800
1789205211298-tick,630,50097300
1789205211298-tick,631,49645000
1789205211298-tick,632,50470100
1789205211298-tick,633,49936500
1789205211298-tick,634,50043200
1789205211298-tick,635,49254800
1789205211298-tick,636,49634600
1789205211298-tick,637,50359700
1789205211298-tick,638,50382200
1789205211298-tick,639,49448300
1789205211298-tick,640,50015600
1789205211298-tick,641,49478400
1789205211298-tick,642,51473000
1789205211298-tick,643,49197700
1789205211298-tick,644,50415600
1789205211298-tick,645,50181100
1789205211298-tick,646,48712100
1789205211298-tick,647,49907000
1789205211298-tick,648,51019600
1789205211298-tick,649,50711800
1789205211298-tick,650,48211300
1789205211298-tick,651,50727500
1789205211298-tick,652,50121600
1789205211298-tick,653,49016300
1789205211298-tick,654,51101500
1789205211298-tick,655,48967900
1789205211298-tick,656,51267500
1789205211298-tick,657,49425600
1789205211298-tick,658,50231200
1789205211298-tick,659,49712400
1789205211298-tick,660,50713800
1789205211298-tick,661,50202200
1789205211298-tick,662,50042800
1789205211298-tick,663,48465300
1789205211298-tick,664,50394100
1789205211298-tick,665,50124100
1789205211298-tick,666,50959900
1789205211298-tick,667,49293700
1789205211298-tick,668,50303100
1789205211298-tick,669,50758000
1789205211298-tick,670,48814000
1789205211298-tick,671,49491300
1789205211298-tick,672,50460600
1789205211298-tick,673,50150900
1789205211298-tick,674,51044100
1789205211298-tick,675,48625300
1789205211298-tick,676,49821500
1789205211298-tick,677,49729800
1789205211298-tick,678,51587300
1789205211298-tick,679,49491400
1789205211298-tick,680,50085700
1789205211298-tick,681,48744500
1789205211298-tick,682,51303800
1789205211298-tick,683,48706300
1789205211298-tick,684,50154200
1789205211298-tick,685,50140300
1789205211298-tick,686,50960400
1789205211298-tick,687,49289100
1789205211298-tick,688,49923500
1789205211298-tick,689,51507300
1789205211298-tick,690,48365100
1789205211298-tick,691,50259200
1789205211298-tick,692,50336400
1789205211298-tick,693,49846100
1789205211298-tick,694,50600200
1789205211298-tick,695,49177300
1789205211298-tick,696,50815800
1789205211298-tick,697,48662900
1789205211298-tick,698,51995000
1789205211298-tick,699,48371200
1789205211298-tick,700,49783900
1789205211298-tick,701,50326400
1789205211298-tick,702,50821000
1789205211298-tick,703,49401200
1789205211298-tick,704,49654600
1789205211298-tick,705,50158300
1789205211298-tick,706,51186200
1789205211298-tick,707,49745600
1789205211298-tick,708,48746400
1789205211298-tick,709,50246000
1789205211298-tick,710,50700000
1789205211298-tick,711,49681600
1789205211298-tick,712,50545600
1789205211298-tick,713,50652800
1789205211298-tick,714,49063500
1789205211298-tick,715,50779300
1789205211298-tick,716,48501300
1789205211298-tick,717,51149800
1789205211298-tick,718,48581000
1789205211298-tick,719,50385800
1789205211298-tick,720,49619200
1789205211298-tick,721,51898600
1789205211298-tick,722,48842700
1789205211298-tick,723,50114500
1789205211298-tick,724,50339800
1789205211298-tick,725,48848700
1789205211298-tick,726,49948300
1789205211298-tick,727,50461500
1789205211298-tick,728,51390200
1789205211298-tick,729,48955100
1789205211298-tick,730,50248500
1789205211298-tick,731,49040900
1789205211298-tick,732,50105300
1789205211298-tick,733,51044400
1789205211298-tick,734,48971100
1789205211298-tick,735,50109400
1789205211298-tick,736,50507000
1789205211298-tick,737,50855100
1789205211298-tick,738,50141800
1789205211298-tick,739,48749000
1789205211298-tick,740,50425000
1789205211298-tick,741,49327900
1789205211298-tick,742,49580500
1789205211298-tick,743,50066400
1789205211298-tick,744,50317800
1789205211298-tick,745,49690400
1789205211298-tick,746,49881700
1789205211298-tick,747,50196700
1789205211298-tick,748,50681800
1789205211298-tick,749,49510500
1789205211298-tick,750,50178900
1789205211298-tick,751,50206500
1789205211298-tick,752,50283100
1789205211298-tick,753,49420200
1789205211298-tick,754,50254000
1789205211298-tick,755,49888700
1789205211298-tick,756,50152700
1789205211298-tick,757,49902000
1789205211298-tick,758,51152800
1789205211298-tick,759,48907000
1789205211298-tick,760,49490800
1789205211298-tick,761,50113800
1789205211298-tick,762,49948800
1789205211298-tick,763,50510300
1789205211298-tick,764,49755100
1789205211298-tick,765,49906600
1789205211298-tick,766,50615200
1789205211298-tick,767,50918900
1789205211298-tick,768,48869400
1789205211298-tick,769,51133600
1789205211298-tick,770,48898200
1789205211298-tick,771,49995500
1789205211298-tick,772,49191200
1789205211298-tick,773,49890800
1789205211298-tick,774,50549700
1789205211298-tick,775,50259700
1789205211298-tick,776,50064900
1789205211298-tick,777,49356600
1789205211298-tick,778,49999200
1789205211298-tick,779,51543800
1789205211298-tick,780,49135100
1789205211298-tick,781,50824400
1789205211298-tick,782,49168500
1789205211298-tick,783,49780400
1789205211298-tick,784,49820200
1789205211298-tick,785,49836900
1789205211298-tick,786,49941200
1789205211298-tick,787,49800000
1789205211298-tick,788,50867000
1789205211298-tick,789,50034500
1789205211298-tick,790,49025300
1789205211298-tick,791,50712900
1789205211298-tick,792,49887900
1789205211298-tick,793,51296400
1789205211298-tick,794,49547300
1789205211298-tick,795,49127300
1789205211298-tick,796,49431100
1789205211298-tick,797,50768400
1789205211298-tick,798,49369100
1789205211298-tick,799,50263700
1789205211298-tick,800,50285900
1789205211298-tick,801,49647100
1789205211298-tick,802,49889300
1789205211298-tick,803,50022700
1789205211298-tick,804,50302800
1789205211298-tick,805,49755600
1789205211298-tick,806,49792200
1789205211298-tick,807,50506900
1789205211298-tick,808,49541200
1789205211298-tick,809,50268100
1789205211298-tick,810,49996800
1789205211298-tick,811,50173300
1789205211298-tick,812,49845300
1789205211298-tick,813,49688200
1789205211298-tick,814,50940700
1789205211298-tick,815,49350200
1789205211298-tick,816,49989000
1789205211298-tick,817,50275400
1789205211298-tick,818,50401600
1789205211298-tick,819,49456000
1789205211298-tick,820,49836600
1789205211298-tick,821,50751600
1789205211298-tick,822,50251500
1789205211298-tick,823,49357700
1789205211298-tick,824,49897700
1789205211298-tick,825,49912300
1789205211298-tick,826,49582800
1789205211298-tick,827,50176500
1789205211298-tick,828,49908900
1789205211298-tick,829,50251200
1789205211298-tick,830,50363900
1789205211298-tick,831,50072500
1789205211298-tick,832,49284500
1789205211298-tick,833,50405500
1789205211298-tick,834,49583100
1789205211298-tick,835,51468600
1789205211298-tick,836,49525700
1789205211298-tick,837,49689800
1789205211298-tick,838,50417200
1789205211298-tick,839,49562900
1789205211298-tick,840,49531200
1789205211298-tick,841,50516500
1789205211298-tick,842,50328300
1789205211298-tick,843,49139800
1789205211298-tick,844,50026900
1789205211298-tick,845,50656900
1789205211298-tick,846,49231000
1789205211298-tick,847,50512500
1789205211298-tick,848,50499700
1789205211298-tick,849,49009700
1789205211298-tick,850,50375800
1789205211298-tick,851,50106600
1789205211298-tick,852,49427500
1789205211298-tick,853,51631900
1789205211298-tick,854,48966600
1789205211298-tick,855,51031700
1789205211298-tick,856,48243800
1789205211298-tick,857,50597400
1789205211298-tick,858,49478400
1789205211298-tick,859,50199700
1789205211298-tick,860,50983800
1789205211298-tick,861,51211600
1789205211298-tick,862,48738700
1789205211298-tick,863,48902300
1789205211298-tick,864,50060700
1789205211298-tick,865,49929900
1789205211298-tick,866,51215000
1789205211298-tick,867,49251200
1789205211298-tick,868,50049300
1789205211298-tick,869,49579000
1789205211298-tick,870,51778500
1789205211298-tick,871,48486800
1789205211298-tick,872,49953400
1789205211298-tick,873,51050600
1789205211298-tick,874,48994300
1789205211298-tick,875,50153500
1789205211298-tick,876,49901600
1789205211298-tick,877,49727200
1789205211298-tick,878,49976700
1789205211298-tick,879,50540100
1789205211298-tick,880,50232100
1789205211298-tick,881,49232500
1789205211298-tick,882,51331800
1789205211298-tick,883,49063600
1789205211298-tick,884,49968600
1789205211298-tick,885,49929000
1789205211298-tick,886,50158500
1789205211298-tick,887,49942900
1789205211298-tick,888,49497000
1789205211298-tick,889,50528000
1789205211298-tick,890,50222600
1789205211298-tick,891,49197800
1789205211298-tick,892,49918600
1789205211298-tick,893,50401000
1789205211298-tick,894,51389700
1789205211298-tick,895,49948900
1789205211298-tick,896,49987200
1789205211298-tick,897,50094500
1789205211298-tick,898,49269800
1789205211298-tick,899,49390900
1789205211298-tick,900,49865600
1789205211298-tick,901,49874200
1789205211298-tick,902,49760900
1789205211298-tick,903,50870000
1789205211298-tick,904,49266200
1789205211298-tick,905,50092100
1789205211298-tick,906,50366700
1789205211298-tick,907,49574700
1789205211298-tick,908,50068800
1789205211298-tick,909,49771500
1789205211298-tick,910,50150800
1789205211298-tick,911,50200700
1789205211298-tick,912,49785200
1789205211298-tick,913,50627800
1789205211298-tick,914,49258000
1789205211298-tick,915,50445000
1789205211298-tick,916,50251400
1789205211298-tick,917,50217400
1789205211298-tick,918,50279200
1789205211298-tick,919,49094800
1789205211298-tick,920,49954600
1789205211298-tick,921,49933300
1789205211298-tick,922,51157200
1789205211298-tick,923,49035300
1789205211298-tick,924,50402600
1789205211298-tick,925,49906000
1789205211298-tick,926,50550300
1789205211298-tick,927,48966700
1789205211298-tick,928,50163100
1789205211298-tick,929,49649800
1789205211298-tick,930,50113800
1789205211298-tick,931,51255300
