gen,seq,delta_ns
1789209058691-tick,220,49799200
1789209058691-tick,221,49827600
1789209058691-tick,222,51149100
1789209058691-tick,223,49847600
1789209058691-tick,224,49753000
1789209058691-tick,225,49026000
1789209058691-tick,226,51448100
1789209058691-tick,227,50297300
1789209058691-tick,228,49892600
1789209058691-tick,229,49815200
1789209058691-tick,230,49349100
1789209058691-tick,231,49637300
1789209058691-tick,232,50713500
1789209058691-tick,233,50209000
1789209058691-tick,234,50010100
1789209058691-tick,235,48787100
1789209058691-tick,236,50477000
1789209058691-tick,237,49469000
1789209058691-tick,238,50807700
1789209058691-tick,239,50181600
1789209058691-tick,240,50592900
1789209058691-tick,241,50100500
1789209058691-tick,242,49070300
1789209058691-tick,243,49023500
1789209058691-tick,244,50458800
1789209058691-tick,245,50213400
1789209058691-tick,246,49375100
1789209058691-tick,247,50758400
1789209058691-tick,248,50903200
1789209058691-tick,249,48856100
1789209058691-tick,250,49815400
1789209058691-tick,251,50463900
1789209058691-tick,252,50556000
1789209058691-tick,253,48610800
1789209058691-tick,254,51750500
1789209058691-tick,255,48640900
1789209058691-tick,256,51134300
1789209058691-tick,257,48811000
1789209058691-tick,258,50473200
1789209058691-tick,259,49822700
1789209058691-tick,260,50185700
1789209058691-tick,261,51045900
1789209058691-tick,262,49119800
1789209058691-tick,263,49998400
1789209058691-tick,264,50103200
1789209058691-tick,265,49183200
1789209058691-tick,266,49859000
1789209058691-tick,267,51479900
1789209058691-tick,268,49479000
1789209058691-tick,269,49789900
1789209058691-tick,270,50539800
1789209058691-tick,271,49452000
1789209058691-tick,272,49862900
1789209058691-tick,273,49690700
1789209058691-tick,274,51276300
1789209058691-tick,275,49369100
1789209058691-tick,276,49844400
1789209058691-tick,277,50008800
1789209058691-tick,278,51009600
1789209058691-tick,279,48742200
1789209058691-tick,280,50200000
1789209058691-tick,281,50020900
1789209058691-tick,282,50093700
1789209058691-tick,283,50729200
1789209058691-tick,284,48727500
1789209058691-tick,285,49564700
1789209058691-tick,286,50581300
1789209058691-tick,287,51112700
1789209058691-tick,288,48366300
1789209058691-tick,289,51255700
1789209058691-tick,290,50061300
1789209058691-tick,291,48587900
1789209058691-tick,292,50310000
1789209058691-tick,293,49674300
1789209058691-tick,294,50529000
1789209058691-tick,295,49877800
1789209058691-tick,296,50237200
1789209058691-tick,297,49966300
1789209058691-tick,298,50224700
1789209058691-tick,299,49371000
1789209058691-tick,300,49837900
1789209058691-tick,301,50441400
1789209058691-tick,302,49536100
1789209058691-tick,303,50015000
1789209058691-tick,304,50072900
1789209058691-tick,305,50145000
1789209058691-tick,306,50596700
1789209058691-tick,307,50022200
1789209058691-tick,308,49392000
1789209058691-tick,309,49907500
1789209058691-tick,310,50191800
1789209058691-tick,311,51609600
1789209058691-tick,312,48551500
1789209058691-tick,313,50311100
1789209058691-tick,314,49286100
1789209058691-tick,315,50778700
1789209058691-tick,316,50121600
1789209058691-tick,317,49011600
1789209058691-tick,318,50430500
1789209058691-tick,319,49731000
1789209058691-tick,320,50635300
1789209058691-tick,321,50105200
1789209058691-tick,322,49192100
1789209058691-tick,323,50522600
1789209058691-tick,324,50954500
1789209058691-tick,325,48845000
1789209058691-tick,326,51076800
1789209058691-tick,327,48501100
1789209058691-tick,328,51481500
1789209058691-tick,329,50856600
1789209058691-tick,330,48045900
1789209058691-tick,331,51190500
1789209058691-tick,332,49561600
1789209058691-tick,333,49373000
1789209058691-tick,334,49786100
1789209058691-tick,335,51069300
1789209058691-tick,336,49378100
1789209058691-tick,337,50032100
1789209058691-tick,338,50853300
1789209058691-tick,339,49893800
1789209058691-tick,340,49155200
1789209058691-tick,341,50679100
1789209058691-tick,342,49560500
1789209058691-tick,343,49258500
1789209058691-tick,344,49815400
1789209058691-tick,345,50541400
1789209058691-tick,346,50746900
1789209058691-tick,347,49247400
1789209058691-tick,348,49761400
1789209058691-tick,349,49932000
1789209058691-tick,350,49906100
1789209058691-tick,351,50519300
1789209058691-tick,352,50297200
1789209058691-tick,353,50542300
1789209058691-tick,354,49131600
1789209058691-tick,355,49579500
1789209058691-tick,356,50600600
1789209058691-tick,357,49565300
1789209058691-tick,358,51128700
1789209058691-tick,359,48657500
1789209058691-tick,360,49823000
1789209058691-tick,361,51526100
1789209058691-tick,362,50034700
1789209058691-tick,363,48843500
1789209058691-tick,364,51203400
1789209058691-tick,365,49249800
1789209058691-tick,366,50023300
1789209058691-tick,367,50332900
1789209058691-tick,368,48939400
1789209058691-tick,369,51471800
1789209058691-tick,370,48934500
1789209058691-tick,371,49480400
1789209058691-tick,372,50444000
1789209058691-tick,373,51039500
1789209058691-tick,374,49463100
1789209058691-tick,375,50541900
1789209058691-tick,376,48588400
1789209058691-tick,377,50008000
1789209058691-tick,378,50324900
1789209058691-tick,379,49567800
1789209058691-tick,380,50920800
1789209058691-tick,381,50005300
1789209058691-tick,382,49958200
1789209058691-tick,383,50377700
1789209058691-tick,384,49755000
1789209058691-tick,385,50822700
1789209058691-tick,386,48759900
1789209058691-tick,387,50386400
1789209058691-tick,388,50029600
1789209058691-tick,389,50786300
1789209058691-tick,390,48799400
1789209058691-tick,391,50216900
1789209058691-tick,392,50381100
1789209058691-tick,393,49639000
1789209058691-tick,394,51032500
1789209058691-tick,395,48146400
1789209058691-tick,396,51826900
1789209058691-tick,397,49007400
1789209058691-tick,398,50055400
1789209058691-tick,399,50852600
1789209058691-tick,400,48886100
1789209058691-tick,401,50313100
1789209058691-tick,402,49056200
1789209058691-tick,403,51894100
1789209058691-tick,404,48161900
1789209058691-tick,405,51228800
1789209058691-tick,406,48714100
1789209058691-tick,407,50213200
1789209058691-tick,408,50135000
1789209058691-tick,409,50609000
1789209058691-tick,410,49814000
1789209058691-tick,411,50893500
1789209058691-tick,412,49193100
1789209058691-tick,413,50295800
1789209058691-tick,414,49261800
1789209058691-tick,415,50026100
1789209058691-tick,416,50310100
1789209058691-tick,417,49897200
1789209058691-tick,418,51235900
1789209058691-tick,419,49860900
1789209058691-tick,420,48945500
1789209058691-tick,421,50110500
1789209058691-tick,422,49288500
1789209058691-tick,423,50436200
1789209058691-tick,424,50257400
1789209058691-tick,425,49939000
1789209058691-tick,426,50101300
1789209058691-tick,427,49166600
1789209058691-tick,428,51954200
1789209058691-tick,429,48901000
1789209058691-tick,430,49860400
1789209058691-tick,431,49646100
1789209058691-tick,432,49837600
1789209058691-tick,433,50238700
1789209058691-tick,434,51497400
1789209058691-tick,435,49974600
1789209058691-tick,436,49069000
1789209058691-tick,437,49270400
1789209058691-tick,438,51235100
1789209058691-tick,439,48902800
1789209058691-tick,440,49764600
1789209058691-tick,441,51059100
1789209058691-tick,442,49421000
1789209058691-tick,443,49715600
1789209058691-tick,444,50297200
1789209058691-tick,445,51180100
1789209058691-tick,446,49257200
1789209058691-tick,447,50477800
1789209058691-tick,448,49011600
1789209058691-tick,449,49429300
1789209058691-tick,450,51018600
1789209058691-tick,451,50355800
1789209058691-tick,452,49114200
1789209058691-tick,453,50162600
1789209058691-tick,454,50939200
1789209058691-tick,455,48420300
1789209058691-tick,456,51839000
1789209058691-tick,457,48605000
1789209058691-tick,458,50994000
1789209058691-tick,459,48983300
1789209058691-tick,460,50183400
1789209058691-tick,461,49976200
1789209058691-tick,462,51259700
1789209058691-tick,463,48121100
1789209058691-tick,464,51222000
1789209058691-tick,465,50030400
1789209058691-tick,466,49207500
1789209058691-tick,467,49926400
1789209058691-tick,468,50430300
1789209058691-tick,469,50496000
1789209058691-tick,470,50411700
1789209058691-tick,471,49339100
1789209058691-tick,472,50675400
1789209058691-tick,473,48690000
1789209058691-tick,474,50308500
1789209058691-tick,475,50966100
1789209058691-tick,476,50268400
1789209058691-tick,477,49379000
1789209058691-tick,478,50280800
1789209058691-tick,479,49357600
1789209058691-tick,480,49827100
1789209058691-tick,481,50724100
1789209058691-tick,482,48865300
1789209058691-tick,483,51490800
1789209058691-tick,484,49868500
1789209058691-tick,485,49948400
1789209058691-tick,486,50008100
1789209058691-tick,487,49080400
1789209058691-tick,488,50692200
1789209058691-tick,489,48805900
1789209058691-tick,490,51259500
1789209058691-tick,491,49412500
1789209058691-tick,492,50836900
1789209058691-tick,493,49251700
1789209058691-tick,494,49536900
1789209058691-tick,495,50574200
1789209058691-tick,496,50678400
1789209058691-tick,497,48559000
1789209058691-tick,498,50194900
1789209058691-tick,499,50230000
1789209058691-tick,500,50229600
1789209058691-tick,501,49129800
1789209058691-tick,502,49845000
1789209058691-tick,503,51290800
1789209058691-tick,504,49326500
1789209058691-tick,505,51717600
1789209058691-tick,506,49371600
1789209058691-tick,507,50110100
1789209058691-tick,508,48916200
1789209058691-tick,509,50291900
1789209058691-tick,510,49914300
1789209058691-tick,511,50723900
1789209058691-tick,512,48994100
1789209058691-tick,513,49779100
1789209058691-tick,514,50037700
1789209058691-tick,515,49951500
1789209058691-tick,516,51422300
1789209058691-tick,517,48456900
1789209058691-tick,518,50179800
1789209058691-tick,519,49863600
1789209058691-tick,520,50186300
1789209058691-tick,521,49566700
1789209058691-tick,522,51351500
1789209058691-tick,523,48858900
1789209058691-tick,524,51235900
1789209058691-tick,525,48712500
1789209058691-tick,526,51622000
1789209058691-tick,527,49466100
1789209058691-tick,528,50238100
1789209058691-tick,529,48918200
1789209058691-tick,530,49593100
1789209058691-tick,531,50718400
1789209058691-tick,532,50323000
1789209058691-tick,533,49053500
1789209058691-tick,534,50389600
1789209058691-tick,535,49913800
1789209058691-tick,536,49441600
1789209058691-tick,537,51746800
1789209058691-tick,538,49183200
1789209058691-tick,539,50034400
1789209058691-tick,540,50475200
1789209058691-tick,541,49155300
1789209058691-tick,542,50070800
1789209058691-tick,543,49682500
1789209058691-tick,544,51588400
1789209058691-tick,545,48796900
1789209058691-tick,546,50341900
1789209058691-tick,547,49906600
1789209058691-tick,548,50382100
1789209058691-tick,549,48692600
1789209058691-tick,550,50067000
1789209058691-tick,551,49970500
1789209058691-tick,552,50313900
1789209058691-tick,553,49990900
1789209058691-tick,554,49651400
1789209058691-tick,555,51654300
1789209058691-tick,556,48544600
1789209058691-tick,557,50653500
1789209058691-tick,558,49592300
1789209058691-tick,559,49881100
1789209058691-tick,560,50325300
1789209058691-tick,561,49879700
1789209058691-tick,562,49925300
1789209058691-tick,563,49995400
1789209058691-tick,564,50791800
1789209058691-tick,565,48981900
1789209058691-tick,566,50329100
1789209058691-tick,567,49759700
1789209058691-tick,568,50883600
1789209058691-tick,569,50240700
1789209058691-tick,570,50230600
1789209058691-tick,571,49935800
1789209058691-tick,572,49820700
1789209058691-tick,573,50000400
1789209058691-tick,574,49340800
1789209058691-tick,575,49655400
1789209058691-tick,576,50296400
1789209058691-tick,577,49729000
1789209058691-tick,578,51109500
1789209058691-tick,579,48690000
1789209058691-tick,580,50194300
1789209058691-tick,581,50169000
1789209058691-tick,582,49439000
1789209058691-tick,583,50435700
1789209058691-tick,584,49659900
1789209058691-tick,585,50031200
1789209058691-tick,586,50437700
1789209058691-tick,587,50249800
1789209058691-tick,588,50660000
1789209058691-tick,589,48622600
1789209058691-tick,590,50425900
1789209058691-tick,591,49676700
1789209058691-tick,592,49733000
1789209058691-tick,593,50189500
1789209058691-tick,594,50510600
1789209058691-tick,595,50203100
1789209058691-tick,596,49102200
1789209058691-tick,597,50906600
1789209058691-tick,598,49882500
1789209058691-tick,599,50588700
1789209058691-tick,600,48684300
1789209058691-tick,601,50545200
1789209058691-tick,602,50084300
1789209058691-tick,603,51401600
1789209058691-tick,604,49567700
1789209058691-tick,605,49652700
1789209058691-tick,606,48845100
1789209058691-tick,607,50022800
1789209058691-tick,608,50625000
1789209058691-tick,609,49800900
1789209058691-tick,610,50474200
1789209058691-tick,611,50525100
1789209058691-tick,612,50099100
1789209058691-tick,613,48442600
1789209058691-tick,614,50268900
1789209058691-tick,615,49811600
1789209058691-tick,616,50134100
1789209058691-tick,617,50629700
1789209058691-tick,618,50904900
1789209058691-tick,619,48491100
1789209058691-tick,620,49825300
1789209058691-tick,621,50126100
1789209058691-tick,622,50320100
1789209058691-tick,623,50511300
1789209058691-tick,624,49596800
1789209058691-tick,625,50756800
1789209058691-tick,626,48989400
1789209058691-tick,627,49903100
1789209058691-tick,628,50979300
1789209058691-tick,629,48790000
1789209058691-tick,630,50203800
1789209058691-tick,631,49912500
1789209058691-tick,632,49871000
1789209058691-tick,633,50529700
1789209058691-tick,634,49468200
1789209058691-tick,635,51038700
1789209058691-tick,636,49390700
1789209058691-tick,637,49945400
1789209058691-tick,638,49817000
1789209058691-tick,639,49858800
1789209058691-tick,640,50004900
1789209058691-tick,641,50546300
1789209058691-tick,642,50680400
1789209058691-tick,643,49013900
1789209058691-tick,644,50445400
1789209058691-tick,645,49876400
1789209058691-tick,646,50505800
1789209058691-tick,647,49310200
1789209058691-tick,648,49484500
1789209058691-tick,649,51025000
1789209058691-tick,650,50273300
1789209058691-tick,651,48992700
1789209058691-tick,652,50229200
1789209058691-tick,653,49614000
1789209058691-tick,654,51402400
1789209058691-tick,655,48499800
1789209058691-tick,656,50557600
1789209058691-tick,657,50392600
1789209058691-tick,658,49239400
1789209058691-tick,659,50488700
1789209058691-tick,660,49309700
1789209058691-tick,661,51192100
1789209058691-tick,662,49995200
1789209058691-tick,663,49033300
1789209058691-tick,664,50532500
1789209058691-tick,665,50356000
1789209058691-tick,666,48779200
1789209058691-tick,667,51172800
1789209058691-tick,668,49296500
1789209058691-tick,669,49601400
1789209058691-tick,670,50841800
1789209058691-tick,671,50946200
1789209058691-tick,672,48548300
1789209058691-tick,673,49865200
1789209058691-tick,674,50372800
1789209058691-tick,675,49785200
1789209058691-tick,676,49573600
1789209058691-tick,677,50162500
1789209058691-tick,678,49912100
1789209058691-tick,679,50112800
1789209058691-tick,680,50639000
1789209058691-tick,681,49366400
1789209058691-tick,682,50991600
1789209058691-tick,683,50215800
1789209058691-tick,684,48849700
1789209058691-tick,685,51803300
1789209058691-tick,686,49807400
1789209058691-tick,687,49069900
1789209058691-tick,688,50800300
1789209058691-tick,689,49335000
1789209058691-tick,690,50157900
1789209058691-tick,691,49035300
1789209058691-tick,692,50325300
1789209058691-tick,693,49757400
1789209058691-tick,694,49871800
1789209058691-tick,695,50246000
1789209058691-tick,696,50009800
1789209058691-tick,697,50299500
1789209058691-tick,698,49985100
1789209058691-tick,699,49918900
1789209058691-tick,700,50689100
1789209058691-tick,701,49596300
1789209058691-tick,702,50309300
1789209058691-tick,703,49671200
1789209058691-tick,704,50874900
1789209058691-tick,705,49450800
1789209058691-tick,706,50408100
1789209058691-tick,707,52386000
1789209058691-tick,708,47121600
1789209058691-tick,709,48859800
1789209058691-tick,710,49937100
1789209058691-tick,711,51756700
1789209058691-tick,712,50074900
1789209058691-tick,713,48931100
1789209058691-tick,714,50305800
1789209058691-tick,715,50554700
1789209058691-tick,716,48401900
1789209058691-tick,717,51110900
1789209058691-tick,718,48970500
1789209058691-tick,719,50079300
1789209058691-tick,720,49935700
1789209058691-tick,721,50040200
1789209058691-tick,722,51035100
1789209058691-tick,723,49702000
1789209058691-tick,724,51043300
1789209058691-tick,725,49969100
1789209058691-tick,726,49032900
1789209058691-tick,727,50954500
1789209058691-tick,728,49186300
1789209058691-tick,729,49350400
1789209058691-tick,730,50444000
1789209058691-tick,731,50137200
1789209058691-tick,732,49145400
1789209058691-tick,733,50834100
1789209058691-tick,734,49851200
1789209058691-tick,735,49197600
1789209058691-tick,736,51073000
1789209058691-tick,737,49025500
1789209058691-tick,738,50547000
1789209058691-tick,739,51043700
1789209058691-tick,740,49360300
1789209058691-tick,741,49044900
1789209058691-tick,742,51395800
1789209058691-tick,743,48519600
1789209058691-tick,744,50468800
1789209058691-tick,745,49623000
1789209058691-tick,746,51236700
1789209058691-tick,747,48681200
1789209058691-tick,748,51961900
1789209058691-tick,749,48241100
1789209058691-tick,750,51247400
1789209058691-tick,751,50377300
1789209058691-tick,752,49143700
1789209058691-tick,753,50320600
1789209058691-tick,754,49249900
1789209058691-tick,755,51061300
1789209058691-tick,756,49177500
1789209058691-tick,757,50766600
1789209058691-tick,758,49090200
1789209058691-tick,759,50587200
1789209058691-tick,760,50049400
1789209058691-tick,761,48822300
1789209058691-tick,762,49956100
1789209058691-tick,763,50006100
1789209058691-tick,764,50931100
1789209058691-tick,765,49796500
1789209058691-tick,766,49333200
1789209058691-tick,767,50785100
1789209058691-tick,768,50010900
1789209058691-tick,769,49851100
1789209058691-tick,770,49724400
1789209058691-tick,771,49460800
1789209058691-tick,772,50896100
1789209058691-tick,773,50699500
1789209058691-tick,774,49272500
1789209058691-tick,775,51067900
1789209058691-tick,776,48584300
1789209058691-tick,777,49566200
1789209058691-tick,778,50324700
1789209058691-tick,779,49762600
1789209058691-tick,780,51608100
1789209058691-tick,781,48711800
1789209058691-tick,782,50832300
1789209058691-tick,783,50334000
1789209058691-tick,784,49295500
1789209058691-tick,785,50639300
1789209058691-tick,786,49107900
1789209058691-tick,787,51039500
1789209058691-tick,788,49940200
1789209058691-tick,789,49924800
1789209058691-tick,790,50468200
1789209058691-tick,791,49596900
1789209058691-tick,792,48956700
1789209058691-tick,793,49873400
1789209058691-tick,794,49805500
1789209058691-tick,795,49758800
1789209058691-tick,796,50357100
1789209058691-tick,797,50049900
1789209058691-tick,798,49727300
1789209058691-tick,799,51168500
1789209058691-tick,800,48665400
1789209058691-tick,801,50521600
1789209058691-tick,802,50942100
1789209058691-tick,803,48701100
1789209058691-tick,804,51548300
1789209058691-tick,805,49261100
1789209058691-tick,806,49013600
1789209058691-tick,807,51125300
1789209058691-tick,808,49374800
1789209058691-tick,809,49966100
1789209058691-tick,810,51103600
1789209058691-tick,811,49071700
1789209058691-tick,812,50902400
1789209058691-tick,813,49500200
1789209058691-tick,814,50213000
1789209058691-tick,815,49023500
1789209058691-tick,816,50115200
1789209058691-tick,817,50967800
1789209058691-tick,818,49219200
1789209058691-tick,819,51096400
1789209058691-tick,820,49294400
1789209058691-tick,821,50940100
1789209058691-tick,822,48063400
1789209058691-tick,823,51755800
1789209058691-tick,824,48539500
1789209058691-tick,825,49795100
1789209058691-tick,826,50316600
1789209058691-tick,827,51000300
1789209058691-tick,828,48587200
1789209058691-tick,829,50053300
1789209058691-tick,830,51466000
1789209058691-tick,831,50082700
1789209058691-tick,832,50103000
1789209058691-tick,833,49059300
1789209058691-tick,834,50750600
1789209058691-tick,835,48791700
1789209058691-tick,836,50532900
1789209058691-tick,837,50443300
1789209058691-tick,838,49334500
1789209058691-tick,839,49793900
1789209058691-tick,840,49787300
1789209058691-tick,841,50911200
1789209058691-tick,842,50107400
1789209058691-tick,843,49402100
1789209058691-tick,844,49568200
1789209058691-tick,845,50624200
1789209058691-tick,846,50084300
1789209058691-tick,847,51021000
1789209058691-tick,848,48758600
1789209058691-tick,849,51069800
1789209058691-tick,850,48776100
1789209058691-tick,851,51226200
1789209058691-tick,852,49115400
1789209058691-tick,853,49462900
1789209058691-tick,854,51586000
1789209058691-tick,855,48063000
1789209058691-tick,856,51547000
1789209058691-tick,857,48456500
1789209058691-tick,858,50973700
1789209058691-tick,859,49466900
1789209058691-tick,860,50246700
1789209058691-tick,861,51302900
1789209058691-tick,862,48559800
1789209058691-tick,863,49465400
1789209058691-tick,864,51584300
1789209058691-tick,865,49388400
1789209058691-tick,866,49215100
1789209058691-tick,867,50244500
1789209058691-tick,868,49797100
1789209058691-tick,869,51108700
1789209058691-tick,870,49111800
1789209058691-tick,871,50588800
1789209058691-tick,872,49680900
1789209058691-tick,873,49648100
1789209058691-tick,874,49688700
1789209058691-tick,875,51899200
1789209058691-tick,876,48650300
1789209058691-tick,877,50230000
1789209058691-tick,878,49674800
1789209058691-tick,879,50341800
1789209058691-tick,880,49887900
1789209058691-tick,881,50359600
1789209058691-tick,882,49764100
1789209058691-tick,883,49828500
1789209058691-tick,884,49288700
1789209058691-tick,885,51093500
1789209058691-tick,886,49626700
1789209058691-tick,887,51084900
1789209058691-tick,888,49061100
1789209058691-tick,889,49224500
1789209058691-tick,890,50107800
1789209058691-tick,891,51696100
1789209058691-tick,892,48897800
1789209058691-tick,893,50434300
1789209058691-tick,894,50313400
1789209058691-tick,895,48597000
1789209058691-tick,896,50437100
1789209058691-tick,897,50141500
1789209058691-tick,898,50626900
1789209058691-tick,899,48932900
1789209058691-tick,900,51205100
1789209058691-tick,901,49740800
1789209058691-tick,902,49652300
1789209058691-tick,903,50025000
1789209058691-tick,904,49611300
1789209058691-tick,905,50254900
1789209058691-tick,906,50641700
1789209058691-tick,907,48662700
1789209058691-tick,908,50946900
1789209058691-tick,909,49389500
1789209058691-tick,910,49622700
1789209058691-tick,911,50022200
1789209058691-tick,912,51262100
1789209058691-tick,913,48983300
1789209058691-tick,914,50424100
1789209058691-tick,915,51206000
1789209058691-tick,916,48950600
1789209058691-tick,917,50717100
1789209058691-tick,918,48961100
1789209058691-tick,919,49580200
1789209058691-tick,920,51210100
1789209058691-tick,921,48903600
1789209058691-tick,922,51334500
1789209058691-tick,923,49064100
1789209058691-tick,924,49361700
1789209058691-tick,925,52194500
1789209058691-tick,926,47969800
1789209058691-tick,927,51342800
1789209058691-tick,928,48644200
1789209058691-tick,929,49980100
1789209058691-tick,930,51164100
1789209058691-tick,931,49343200
