gen,seq,delta_ns
1789211144065-tick,85,47546000
1789211144065-tick,86,62819400
1789211144065-tick,87,47061900
1789211144065-tick,88,47950200
1789211144065-tick,89,46885000
1789211144065-tick,90,46516900
1789211144065-tick,91,61074800
1789211144065-tick,92,48778400
1789211144065-tick,93,45607200
1789211144065-tick,94,46583900
1789211144065-tick,95,47033100
1789211144065-tick,96,61616900
1789211144065-tick,97,46393700
1789211144065-tick,98,47384300
1789211144065-tick,99,47139100
1789211144065-tick,100,46774900
1789211144065-tick,101,61647000
1789211144065-tick,102,46872800
1789211144065-tick,103,46994100
1789211144065-tick,104,46359800
1789211144065-tick,105,62600900
1789211144065-tick,106,47954500
1789211144065-tick,107,47813000
1789211144065-tick,108,48262900
1789211144065-tick,109,47427100
1789211144065-tick,110,47595600
1789211144065-tick,111,46880200
1789211144065-tick,112,61806300
1789211144065-tick,113,47012900
1789211144065-tick,114,47787600
1789211144065-tick,115,45633900
1789211144065-tick,116,47376600
1789211144065-tick,117,60968000
1789211144065-tick,118,46889200
1789211144065-tick,119,45509700
1789211144065-tick,120,60199900
1789211144065-tick,121,45465000
1789211144065-tick,122,45484600
1789211144065-tick,123,48155000
1789211144065-tick,124,47551200
1789211144065-tick,125,62366100
1789211144065-tick,126,46998800
1789211144065-tick,127,47902200
1789211144065-tick,128,46711000
1789211144065-tick,129,47160600
1789211144065-tick,130,62901200
1789211144065-tick,131,47700200
1789211144065-tick,132,46803600
1789211144065-tick,133,47072900
1789211144065-tick,134,46347000
1789211144065-tick,135,48316400
1789211144065-tick,136,61806700
1789211144065-tick,137,46243800
1789211144065-tick,138,46735600
1789211144065-tick,139,45392200
1789211144065-tick,140,62304600
1789211144065-tick,141,47005200
1789211144065-tick,142,46639600
1789211144065-tick,143,46917100
1789211144065-tick,144,60789600
1789211144065-tick,145,46793700
1789211144065-tick,146,47032000
1789211144065-tick,147,46896700
1789211144065-tick,148,47152300
1789211144065-tick,149,62122400
1789211144065-tick,150,47319100
1789211144065-tick,151,46607500
1789211144065-tick,152,46084000
1789211144065-tick,153,45291300
1789211144065-tick,154,62914700
1789211144065-tick,155,46790800
1789211144065-tick,156,47102200
1789211144065-tick,157,46510900
1789211144065-tick,158,60958800
1789211144065-tick,159,46345400
1789211144065-tick,160,46620600
1789211144065-tick,161,47731500
1789211144065-tick,162,46227400
1789211144065-tick,163,62257800
1789211144065-tick,164,46940800
1789211144065-tick,165,45929200
1789211144065-tick,166,46226800
1789211144065-tick,167,47724400
1789211144065-tick,168,61986600
1789211144065-tick,169,47892300
1789211144065-tick,170,47506100
1789211144065-tick,171,46684600
1789211144065-tick,172,48203900
1789211144065-tick,173,47790300
1789211144065-tick,174,63842700
1789211144065-tick,175,48354100
1789211144065-tick,176,46334800
1789211144065-tick,177,46856100
1789211144065-tick,178,47406900
1789211144065-tick,179,61552200
1789211144065-tick,180,45800200
1789211144065-tick,181,46862300
1789211144065-tick,182,46638900
1789211144065-tick,183,46790100
1789211144065-tick,184,63407400
1789211144065-tick,185,45564700
1789211144065-tick,186,47512700
1789211144065-tick,187,46419500
1789211144065-tick,188,47228500
1789211144065-tick,189,62233000
1789211144065-tick,190,47844700
1789211144065-tick,191,46781900
1789211144065-tick,192,46531900
1789211144065-tick,193,45802800
1789211144065-tick,194,62515900
1789211144065-tick,195,46903700
1789211144065-tick,196,47690000
1789211144065-tick,197,46519500
1789211144065-tick,198,47162400
1789211144065-tick,199,63970100
1789211144065-tick,200,47713700
1789211144065-tick,201,45205000
1789211144065-tick,202,46548200
1789211144065-tick,203,59444400
1789211144065-tick,204,47889400
1789211144065-tick,205,47101800
1789211144065-tick,206,45176700
1789211144065-tick,207,47148200
1789211144065-tick,208,63723700
1789211144065-tick,209,46936400
1789211144065-tick,210,46530100
1789211144065-tick,211,47877900
1789211144065-tick,212,47290000
1789211144065-tick,213,61185400
1789211144065-tick,214,44945300
1789211144065-tick,215,46622200
1789211144065-tick,216,45758700
1789211144065-tick,217,62220700
1789211144065-tick,218,46493200
1789211144065-tick,219,45963600
1789211144065-tick,220,46856700
1789211144065-tick,221,46400000
1789211144065-tick,222,63382800
1789211144065-tick,223,46096700
1789211144065-tick,224,47147300
1789211144065-tick,225,47322900
1789211144065-tick,226,47272100
1789211144065-tick,227,61739400
1789211144065-tick,228,45977800
1789211144065-tick,229,46050400
1789211144065-tick,230,47831500
1789211144065-tick,231,47311400
1789211144065-tick,232,61931200
1789211144065-tick,233,46732100
1789211144065-tick,234,45760300
1789211144065-tick,235,46519900
1789211144065-tick,236,63163800
1789211144065-tick,237,46443600
1789211144065-tick,238,47905800
1789211144065-tick,239,47695200
1789211144065-tick,240,46063400
1789211144065-tick,241,63667000
1789211144065-tick,242,45239500
1789211144065-tick,243,46770400
1789211144065-tick,244,46315600
1789211144065-tick,245,46812300
1789211144065-tick,246,63092900
1789211144065-tick,247,45987500
1789211144065-tick,248,47210100
1789211144065-tick,249,47968800
1789211144065-tick,250,46838200
1789211144065-tick,251,48149700
1789211144065-tick,252,62527500
1789211144065-tick,253,46957600
1789211144065-tick,254,46848500
1789211144065-tick,255,46670700
1789211144065-tick,256,47039400
1789211144065-tick,257,63263000
1789211144065-tick,258,45718400
1789211144065-tick,259,46169200
1789211144065-tick,260,46116100
1789211144065-tick,261,61914300
1789211144065-tick,262,46821100
1789211144065-tick,263,47005000
1789211144065-tick,264,46456700
1789211144065-tick,265,46275400
1789211144065-tick,266,60500500
1789211144065-tick,267,46903800
1789211144065-tick,268,46920400
1789211144065-tick,269,48018400
1789211144065-tick,270,62014100
1789211144065-tick,271,46227000
1789211144065-tick,272,46525500
1789211144065-tick,273,46404900
1789211144065-tick,274,46790600
1789211144065-tick,275,63377100
1789211144065-tick,276,45284700
1789211144065-tick,277,45382900
1789211144065-tick,278,46964900
1789211144065-tick,279,61769300
1789211144065-tick,280,48233800
1789211144065-tick,281,47283000
1789211144065-tick,282,46159900
1789211144065-tick,283,46291000
1789211144065-tick,284,62612900
1789211144065-tick,285,46054200
1789211144065-tick,286,46343100
1789211144065-tick,287,45875000
1789211144065-tick,288,48139800
1789211144065-tick,289,62974800
1789211144065-tick,290,46977200
1789211144065-tick,291,48081900
1789211144065-tick,292,47454900
1789211144065-tick,293,47103500
1789211144065-tick,294,47082400
1789211144065-tick,295,63609600
1789211144065-tick,296,45949800
1789211144065-tick,297,46187900
1789211144065-tick,298,46880400
1789211144065-tick,299,61566800
1789211144065-tick,300,45374300
1789211144065-tick,301,46642700
1789211144065-tick,302,46426000
1789211144065-tick,303,61553900
1789211144065-tick,304,46144500
1789211144065-tick,305,47878800
1789211144065-tick,306,46625000
1789211144065-tick,307,47988900
1789211144065-tick,308,62330300
1789211144065-tick,309,46084800
1789211144065-tick,310,47113200
1789211144065-tick,311,46448000
1789211144065-tick,312,47692100
1789211144065-tick,313,61924900
1789211144065-tick,314,46047900
1789211144065-tick,315,47110900
1789211144065-tick,316,47371900
1789211144065-tick,317,45797500
1789211144065-tick,318,61290500
1789211144065-tick,319,46753400
1789211144065-tick,320,46824100
1789211144065-tick,321,47880500
1789211144065-tick,322,47464000
1789211144065-tick,323,62553200
1789211144065-tick,324,46579400
1789211144065-tick,325,47223300
1789211144065-tick,326,45753500
1789211144065-tick,327,47152000
1789211144065-tick,328,62385700
1789211144065-tick,329,48155200
1789211144065-tick,330,47039400
1789211144065-tick,331,46631200
1789211144065-tick,332,47939900
1789211144065-tick,333,47615400
1789211144065-tick,334,62750300
1789211144065-tick,335,47957600
1789211144065-tick,336,45324500
1789211144065-tick,337,45861900
1789211144065-tick,338,61252100
1789211144065-tick,339,45974900
1789211144065-tick,340,46619800
1789211144065-tick,341,47552000
1789211144065-tick,342,61849400
1789211144065-tick,343,46405300
1789211144065-tick,344,46493800
1789211144065-tick,345,46766700
1789211144065-tick,346,47275100
1789211144065-tick,347,62052200
1789211144065-tick,348,47273700
1789211144065-tick,349,46560100
1789211144065-tick,350,47389200
1789211144065-tick,351,46827400
1789211144065-tick,352,62957200
1789211144065-tick,353,46883900
1789211144065-tick,354,46565400
1789211144065-tick,355,45470300
1789211144065-tick,356,45862100
1789211144065-tick,357,61074100
1789211144065-tick,358,47186000
1789211144065-tick,359,46825000
1789211144065-tick,360,47554500
1789211144065-tick,361,62720100
1789211144065-tick,362,47560100
1789211144065-tick,363,47744600
1789211144065-tick,364,45765900
1789211144065-tick,365,46911700
1789211144065-tick,366,62619600
1789211144065-tick,367,46574300
1789211144065-tick,368,46700900
1789211144065-tick,369,48007300
1789211144065-tick,370,46742900
1789211144065-tick,371,46654200
1789211144065-tick,372,63186400
1789211144065-tick,373,47367800
1789211144065-tick,374,48131000
1789211144065-tick,375,44781300
1789211144065-tick,376,60726100
1789211144065-tick,377,46271400
1789211144065-tick,378,47906300
1789211144065-tick,379,46550300
1789211144065-tick,380,47486200
1789211144065-tick,381,61926000
1789211144065-tick,382,46402600
1789211144065-tick,383,46383100
1789211144065-tick,384,47626300
1789211144065-tick,385,47016100
1789211144065-tick,386,61979900
1789211144065-tick,387,45991200
1789211144065-tick,388,46627400
1789211144065-tick,389,46059100
1789211144065-tick,390,47189100
1789211144065-tick,391,61791100
1789211144065-tick,392,46125500
1789211144065-tick,393,48238000
1789211144065-tick,394,46771700
1789211144065-tick,395,47454300
1789211144065-tick,396,63186800
1789211144065-tick,397,47144300
1789211144065-tick,398,46331100
1789211144065-tick,399,45761200
1789211144065-tick,400,47006000
1789211144065-tick,401,61498700
1789211144065-tick,402,45945700
1789211144065-tick,403,47260200
1789211144065-tick,404,46166200
1789211144065-tick,405,62175100
1789211144065-tick,406,46685300
1789211144065-tick,407,46898500
1789211144065-tick,408,46217400
1789211144065-tick,409,62892100
1789211144065-tick,410,47361500
1789211144065-tick,411,47396700
1789211144065-tick,412,47719200
1789211144065-tick,413,46567900
1789211144065-tick,414,47633300
1789211144065-tick,415,47732600
1789211144065-tick,416,62232300
1789211144065-tick,417,46698900
1789211144065-tick,418,47225300
1789211144065-tick,419,47545600
1789211144065-tick,420,48006000
1789211144065-tick,421,62934700
1789211144065-tick,422,47358500
1789211144065-tick,423,47028800
1789211144065-tick,424,46932200
1789211144065-tick,425,47147600
1789211144065-tick,426,46796400
1789211144065-tick,427,61554100
1789211144065-tick,428,45845600
1789211144065-tick,429,47381700
1789211144065-tick,430,45626900
1789211144065-tick,431,62418500
1789211144065-tick,432,47519600
1789211144065-tick,433,46323400
1789211144065-tick,434,47313600
1789211144065-tick,435,46734000
1789211144065-tick,436,61711900
1789211144065-tick,437,47385700
1789211144065-tick,438,44494400
1789211144065-tick,439,46295800
1789211144065-tick,440,62259300
1789211144065-tick,441,47313000
1789211144065-tick,442,47120900
1789211144065-tick,443,46263300
1789211144065-tick,444,47603100
1789211144065-tick,445,62131800
1789211144065-tick,446,47641100
1789211144065-tick,447,45294500
1789211144065-tick,448,46065400
1789211144065-tick,449,63109000
1789211144065-tick,450,46488900
1789211144065-tick,451,46636200
1789211144065-tick,452,47992100
1789211144065-tick,453,46560800
1789211144065-tick,454,46852200
1789211144065-tick,455,63726000
1789211144065-tick,456,46935900
1789211144065-tick,457,47251200
1789211144065-tick,458,46946800
1789211144065-tick,459,46403000
1789211144065-tick,460,61996200
1789211144065-tick,461,47056800
1789211144065-tick,462,46366100
1789211144065-tick,463,45751300
1789211144065-tick,464,61471500
1789211144065-tick,465,47154700
1789211144065-tick,466,45811900
1789211144065-tick,467,47749300
1789211144065-tick,468,46899000
1789211144065-tick,469,63522200
1789211144065-tick,470,47990500
1789211144065-tick,471,47563900
1789211144065-tick,472,47111800
1789211144065-tick,473,47884300
1789211144065-tick,474,47602000
1789211144065-tick,475,60814000
1789211144065-tick,476,46286900
1789211144065-tick,477,45591700
1789211144065-tick,478,46955500
1789211144065-tick,479,61696400
1789211144065-tick,480,47278300
1789211144065-tick,481,47087300
1789211144065-tick,482,45873000
1789211144065-tick,483,46087500
1789211144065-tick,484,61809500
1789211144065-tick,485,46481500
1789211144065-tick,486,46795700
1789211144065-tick,487,46243500
1789211144065-tick,488,62494200
1789211144065-tick,489,47267500
1789211144065-tick,490,47276000
1789211144065-tick,491,46487400
1789211144065-tick,492,47029200
1789211144065-tick,493,62056100
1789211144065-tick,494,48509100
1789211144065-tick,495,48275900
1789211144065-tick,496,44401100
1789211144065-tick,497,47075000
1789211144065-tick,498,62604200
1789211144065-tick,499,47131600
1789211144065-tick,500,47215600
1789211144065-tick,501,47247200
1789211144065-tick,502,45418300
1789211144065-tick,503,62099700
1789211144065-tick,504,46197000
1789211144065-tick,505,45905600
1789211144065-tick,506,46400200
1789211144065-tick,507,62164200
1789211144065-tick,508,46163600
1789211144065-tick,509,47338400
1789211144065-tick,510,45940000
1789211144065-tick,511,48105900
1789211144065-tick,512,61148000
1789211144065-tick,513,46829700
1789211144065-tick,514,47895400
1789211144065-tick,515,47723200
1789211144065-tick,516,47931000
1789211144065-tick,517,47797900
1789211144065-tick,518,62134100
1789211144065-tick,519,47309800
1789211144065-tick,520,46640000
1789211144065-tick,521,47484700
1789211144065-tick,522,46619300
1789211144065-tick,523,62818200
1789211144065-tick,524,47443800
1789211144065-tick,525,46535900
1789211144065-tick,526,47713900
1789211144065-tick,527,46290600
1789211144065-tick,528,47248200
1789211144065-tick,529,63265500
1789211144065-tick,530,47715200
1789211144065-tick,531,48069900
1789211144065-tick,532,47736500
1789211144065-tick,533,48059100
1789211144065-tick,534,46762100
1789211144065-tick,535,62395300
1789211144065-tick,536,48459700
1789211144065-tick,537,46366300
1789211144065-tick,538,46463300
1789211144065-tick,539,46362900
1789211144065-tick,540,61452100
1789211144065-tick,541,48109200
1789211144065-tick,542,46857200
1789211144065-tick,543,45224400
1789211144065-tick,544,46846100
1789211144065-tick,545,62279000
1789211144065-tick,546,47446700
1789211144065-tick,547,47415700
1789211144065-tick,548,45495600
1789211144065-tick,549,61228200
1789211144065-tick,550,46418400
1789211144065-tick,551,46762800
1789211144065-tick,552,46864000
1789211144065-tick,553,45747700
1789211144065-tick,554,63411300
1789211144065-tick,555,47156300
1789211144065-tick,556,46270700
1789211144065-tick,557,45867500
1789211144065-tick,558,47292900
1789211144065-tick,559,62565200
1789211144065-tick,560,47490000
1789211144065-tick,561,47029500
1789211144065-tick,562,47319700
1789211144065-tick,563,47543400
1789211144065-tick,564,61365400
1789211144065-tick,565,47380700
1789211144065-tick,566,48007000
1789211144065-tick,567,46885700
1789211144065-tick,568,46895400
1789211144065-tick,569,47737100
1789211144065-tick,570,63460800
1789211144065-tick,571,47373000
1789211144065-tick,572,48011400
1789211144065-tick,573,47962800
1789211144065-tick,574,48017200
1789211144065-tick,575,47034600
1789211144065-tick,576,62909800
1789211144065-tick,577,45973000
1789211144065-tick,578,47787500
1789211144065-tick,579,46326600
1789211144065-tick,580,47305700
1789211144065-tick,581,47206200
1789211144065-tick,582,61685900
1789211144065-tick,583,46512500
1789211144065-tick,584,46569300
1789211144065-tick,585,47551800
1789211144065-tick,586,62418700
1789211144065-tick,587,46526700
1789211144065-tick,588,46890500
1789211144065-tick,589,45785700
1789211144065-tick,590,46524300
1789211144065-tick,591,62885400
1789211144065-tick,592,46981800
1789211144065-tick,593,47075200
1789211144065-tick,594,46100300
1789211144065-tick,595,61794900
1789211144065-tick,596,47103900
1789211144065-tick,597,46743700
1789211144065-tick,598,45644700
1789211144065-tick,599,46559900
1789211144065-tick,600,62065100
1789211144065-tick,601,39489100
1789211144065-tick,602,54065000
1789211144065-tick,603,46308300
1789211144065-tick,604,62754100
1789211144065-tick,605,47020800
1789211144065-tick,606,46761300
1789211144065-tick,607,46054700
1789211144065-tick,608,45898000
1789211144065-tick,609,62023600
1789211144065-tick,610,46855600
1789211144065-tick,611,47171700
1789211144065-tick,612,47250400
1789211144065-tick,613,47166000
1789211144065-tick,614,61899900
1789211144065-tick,615,46142900
1789211144065-tick,616,46250200
1789211144065-tick,617,45500400
1789211144065-tick,618,48556700
1789211144065-tick,619,61478500
1789211144065-tick,620,46344900
1789211144065-tick,621,46803300
1789211144065-tick,622,47531000
1789211144065-tick,623,61645500
1789211144065-tick,624,48070400
1789211144065-tick,625,46820200
1789211144065-tick,626,45961300
1789211144065-tick,627,46727500
1789211144065-tick,628,61974400
1789211144065-tick,629,47751300
1789211144065-tick,630,46730800
1789211144065-tick,631,46162300
1789211144065-tick,632,48004300
1789211144065-tick,633,60580900
1789211144065-tick,634,47526700
1789211144065-tick,635,46647600
1789211144065-tick,636,46932500
1789211144065-tick,637,47887900
1789211144065-tick,638,61994800
1789211144065-tick,639,46947600
1789211144065-tick,640,46401600
1789211144065-tick,641,47826000
1789211144065-tick,642,46586200
1789211144065-tick,643,61407300
1789211144065-tick,644,47152700
1789211144065-tick,645,46357700
1789211144065-tick,646,47295800
1789211144065-tick,647,60934000
1789211144065-tick,648,46784500
1789211144065-tick,649,47534100
1789211144065-tick,650,46081200
1789211144065-tick,651,45667800
1789211144065-tick,652,61286000
1789211144065-tick,653,46163100
1789211144065-tick,654,47276600
1789211144065-tick,655,47048200
1789211144065-tick,656,62798800
1789211144065-tick,657,45427200
1789211144065-tick,658,46084000
1789211144065-tick,659,46888100
1789211144065-tick,660,47322900
1789211144065-tick,661,62866700
1789211144065-tick,662,46593800
1789211144065-tick,663,46623700
1789211144065-tick,664,47479500
1789211144065-tick,665,48090600
1789211144065-tick,666,47104200
1789211144065-tick,667,62361700
1789211144065-tick,668,47800000
1789211144065-tick,669,48019800
1789211144065-tick,670,46354800
1789211144065-tick,671,47078900
1789211144065-tick,672,62325300
1789211144065-tick,673,48032100
1789211144065-tick,674,46996500
1789211144065-tick,675,45954000
1789211144065-tick,676,46308600
1789211144065-tick,677,62084900
1789211144065-tick,678,48029100
1789211144065-tick,679,47313800
1789211144065-tick,680,47725100
1789211144065-tick,681,48339600
1789211144065-tick,682,47542100
1789211144065-tick,683,62255100
1789211144065-tick,684,47844100
1789211144065-tick,685,46757300
1789211144065-tick,686,47405700
1789211144065-tick,687,46822100
1789211144065-tick,688,46956900
1789211144065-tick,689,61348200
1789211144065-tick,690,46769900
1789211144065-tick,691,46746200
1789211144065-tick,692,44861600
1789211144065-tick,693,62341700
1789211144065-tick,694,45889700
1789211144065-tick,695,47173200
1789211144065-tick,696,46770100
1789211144065-tick,697,48149300
1789211144065-tick,698,62721500
1789211144065-tick,699,47001600
1789211144065-tick,700,47728300
1789211144065-tick,701,46969000
1789211144065-tick,702,47055500
1789211144065-tick,703,61777900
1789211144065-tick,704,46824300
1789211144065-tick,705,46642600
1789211144065-tick,706,46611900
1789211144065-tick,707,47892200
1789211144065-tick,708,61559800
1789211144065-tick,709,46156300
1789211144065-tick,710,47850900
1789211144065-tick,711,45876400
1789211144065-tick,712,46873400
1789211144065-tick,713,62919800
1789211144065-tick,714,44992800
1789211144065-tick,715,47464700
1789211144065-tick,716,47062700
1789211144065-tick,717,47442300
1789211144065-tick,718,61291400
1789211144065-tick,719,46685400
1789211144065-tick,720,46510100
1789211144065-tick,721,45718000
1789211144065-tick,722,62453200
1789211144065-tick,723,45828100
1789211144065-tick,724,45929700
1789211144065-tick,725,46518400
1789211144065-tick,726,63269100
1789211144065-tick,727,44916600
1789211144065-tick,728,46086700
1789211144065-tick,729,47797800
1789211144065-tick,730,60736400
1789211144065-tick,731,46694500
1789211144065-tick,732,47768500
1789211144065-tick,733,47497500
1789211144065-tick,734,47839900
1789211144065-tick,735,47213200
1789211144065-tick,736,61933700
1789211144065-tick,737,46264900
1789211144065-tick,738,47796300
1789211144065-tick,739,46444400
1789211144065-tick,740,61706600
1789211144065-tick,741,46520400
1789211144065-tick,742,46296600
1789211144065-tick,743,45384500
1789211144065-tick,744,46964400
1789211144065-tick,745,62869500
1789211144065-tick,746,45402300
1789211144065-tick,747,45896400
1789211144065-tick,748,46805800
1789211144065-tick,749,60844500
1789211144065-tick,750,45582000
1789211144065-tick,751,47167900
1789211144065-tick,752,47087300
1789211144065-tick,753,61995500
1789211144065-tick,754,47254700
1789211144065-tick,755,46143600
1789211144065-tick,756,47068200
1789211144065-tick,757,46813500
1789211144065-tick,758,60834500
1789211144065-tick,759,46547200
1789211144065-tick,760,46861700
1789211144065-tick,761,46674800
1789211144065-tick,762,61364300
1789211144065-tick,763,47629100
1789211144065-tick,764,46292000
1789211144065-tick,765,46889800
1789211144065-tick,766,46771800
1789211144065-tick,767,62169700
1789211144065-tick,768,46890000
1789211144065-tick,769,47496000
1789211144065-tick,770,44900200
1789211144065-tick,771,61603100
1789211144065-tick,772,47704500
1789211144065-tick,773,48150600
1789211144065-tick,774,46943800
1789211144065-tick,775,46110900
1789211144065-tick,776,60727100
1789211144065-tick,777,46889800
1789211144065-tick,778,48141300
1789211144065-tick,779,47541500
1789211144065-tick,780,47782300
1789211144065-tick,781,46904300
1789211144065-tick,782,62449200
1789211144065-tick,783,47134900
1789211144065-tick,784,46162600
1789211144065-tick,785,46481900
1789211144065-tick,786,62010400
1789211144065-tick,787,47408400
1789211144065-tick,788,46610700
1789211144065-tick,789,45888000
1789211144065-tick,790,47655900
1789211144065-tick,791,61981300
1789211144065-tick,792,45366100
1789211144065-tick,793,47951100
1789211144065-tick,794,47984200
1789211144065-tick,795,47236200
1789211144065-tick,796,47033200
1789211144065-tick,797,61952900
1789211144065-tick,798,45841000
1789211144065-tick,799,47267700
1789211144065-tick,800,46130100
1789211144065-tick,801,61945100
1789211144065-tick,802,47094500
1789211144065-tick,803,46503000
1789211144065-tick,804,45355500
1789211144065-tick,805,61684400
1789211144065-tick,806,46031900
1789211144065-tick,807,47234100
1789211144065-tick,808,46017700
1789211144065-tick,809,47088200
1789211144065-tick,810,64027300
1789211144065-tick,811,47247600
1789211144065-tick,812,46188900
1789211144065-tick,813,47059200
1789211144065-tick,814,47398400
1789211144065-tick,815,61379100
1789211144065-tick,816,48155100
1789211144065-tick,817,47065600
1789211144065-tick,818,46970300
1789211144065-tick,819,47705900
1789211144065-tick,820,61599100
1789211144065-tick,821,46592100
1789211144065-tick,822,46194300
1789211144065-tick,823,46252300
1789211144065-tick,824,61617600
1789211144065-tick,825,47182300
1789211144065-tick,826,45860100
1789211144065-tick,827,47018400
1789211144065-tick,828,45847400
1789211144065-tick,829,63035400
1789211144065-tick,830,47157800
1789211144065-tick,831,45928400
1789211144065-tick,832,47200600
1789211144065-tick,833,46495000
1789211144065-tick,834,61268500
1789211144065-tick,835,47592300
1789211144065-tick,836,46687400
1789211144065-tick,837,46958300
1789211144065-tick,838,47021900
1789211144065-tick,839,61886600
1789211144065-tick,840,45900800
1789211144065-tick,841,46817000
1789211144065-tick,842,45885300
1789211144065-tick,843,60957300
1789211144065-tick,844,46459200
1789211144065-tick,845,47951800
1789211144065-tick,846,47009900
1789211144065-tick,847,46929100
1789211144065-tick,848,61867200
1789211144065-tick,849,47061000
1789211144065-tick,850,47444200
1789211144065-tick,851,47914900
1789211144065-tick,852,44948500
1789211144065-tick,853,62692800
1789211144065-tick,854,45709800
1789211144065-tick,855,47679300
1789211144065-tick,856,46466900
1789211144065-tick,857,62218200
1789211144065-tick,858,46677700
1789211144065-tick,859,46522600
1789211144065-tick,860,46204900
1789211144065-tick,861,48128100
1789211144065-tick,862,62308700
1789211144065-tick,863,46522500
1789211144065-tick,864,46502200
1789211144065-tick,865,47109800
1789211144065-tick,866,46922800
1789211144065-tick,867,62023800
1789211144065-tick,868,46511400
1789211144065-tick,869,47009700
1789211144065-tick,870,46456000
1789211144065-tick,871,46246700
1789211144065-tick,872,64196800
1789211144065-tick,873,47799300
1789211144065-tick,874,46483300
1789211144065-tick,875,46446200
1789211144065-tick,876,48013400
1789211144065-tick,877,47347700
1789211144065-tick,878,61273900
1789211144065-tick,879,46154400
1789211144065-tick,880,45778600
1789211144065-tick,881,47686600
1789211144065-tick,882,60410600
1789211144065-tick,883,48070400
1789211144065-tick,884,46087200
1789211144065-tick,885,46793100
1789211144065-tick,886,47997000
1789211144065-tick,887,63271200
1789211144065-tick,888,47867000
1789211144065-tick,889,45859600
1789211144065-tick,890,46372900
1789211144065-tick,891,46931500
1789211144065-tick,892,62270200
1789211144065-tick,893,47848000
1789211144065-tick,894,47897600
1789211144065-tick,895,45935500
1789211144065-tick,896,46580400
1789211144065-tick,897,62179400
1789211144065-tick,898,46900300
1789211144065-tick,899,45833400
1789211144065-tick,900,46986400
1789211144065-tick,901,46871200
1789211144065-tick,902,61894600
1789211144065-tick,903,47564600
1789211144065-tick,904,46291800
1789211144065-tick,905,45652700
1789211144065-tick,906,63046500
1789211144065-tick,907,45541200
1789211144065-tick,908,46314700
1789211144065-tick,909,48224600
1789211144065-tick,910,45863800
1789211144065-tick,911,62012800
1789211144065-tick,912,47346700
1789211144065-tick,913,47882700
1789211144065-tick,914,48358400
1789211144065-tick,915,47803500
1789211144065-tick,916,46729000
1789211144065-tick,917,62139100
1789211144065-tick,918,47174300
1789211144065-tick,919,47412200
1789211144065-tick,920,47085500
1789211144065-tick,921,60192200
1789211144065-tick,922,46647200
1789211144065-tick,923,46163600
1789211144065-tick,924,46102000
1789211144065-tick,925,61705900
1789211144065-tick,926,47322000
1789211144065-tick,927,45951600
1789211144065-tick,928,48170300
1789211144065-tick,929,47763300
1789211144065-tick,930,46552900
1789211144065-tick,931,62519600
