gen,seq,delta_ns
1789210980656-tick,137,46570000
1789210980656-tick,138,47210100
1789210980656-tick,139,63067400
1789210980656-tick,140,46288500
1789210980656-tick,141,47104700
1789210980656-tick,142,47869600
1789210980656-tick,143,61086200
1789210980656-tick,144,46637100
1789210980656-tick,145,46506900
1789210980656-tick,146,48106800
1789210980656-tick,147,47234000
1789210980656-tick,148,46689600
1789210980656-tick,149,61942100
1789210980656-tick,150,47049600
1789210980656-tick,151,45875200
1789210980656-tick,152,47302000
1789210980656-tick,153,61135200
1789210980656-tick,154,46139900
1789210980656-tick,155,46887600
1789210980656-tick,156,46186700
1789210980656-tick,157,61879700
1789210980656-tick,158,47796700
1789210980656-tick,159,47022200
1789210980656-tick,160,46800700
1789210980656-tick,161,46964200
1789210980656-tick,162,48115200
1789210980656-tick,163,63229700
1789210980656-tick,164,47049900
1789210980656-tick,165,46720700
1789210980656-tick,166,47991400
1789210980656-tick,167,46621800
1789210980656-tick,168,46525000
1789210980656-tick,169,62419600
1789210980656-tick,170,45055100
1789210980656-tick,171,46949800
1789210980656-tick,172,46597800
1789210980656-tick,173,62971600
1789210980656-tick,174,46907600
1789210980656-tick,175,47214000
1789210980656-tick,176,47425300
1789210980656-tick,177,48034700
1789210980656-tick,178,47919800
1789210980656-tick,179,62045700
1789210980656-tick,180,47506200
1789210980656-tick,181,47293500
1789210980656-tick,182,46731100
1789210980656-tick,183,46444100
1789210980656-tick,184,61647600
1789210980656-tick,185,46137100
1789210980656-tick,186,48048500
1789210980656-tick,187,47193700
1789210980656-tick,188,47533500
1789210980656-tick,189,62017900
1789210980656-tick,190,46123300
1789210980656-tick,191,46475100
1789210980656-tick,192,46972500
1789210980656-tick,193,47254800
1789210980656-tick,194,62689400
1789210980656-tick,195,46180200
1789210980656-tick,196,47335100
1789210980656-tick,197,47976400
1789210980656-tick,198,46268200
1789210980656-tick,199,62390700
1789210980656-tick,200,46713200
1789210980656-tick,201,46281700
1789210980656-tick,202,47615400
1789210980656-tick,203,46393100
1789210980656-tick,204,61259000
1789210980656-tick,205,47080900
1789210980656-tick,206,46890100
1789210980656-tick,207,46972100
1789210980656-tick,208,47127500
1789210980656-tick,209,62811500
1789210980656-tick,210,47421000
1789210980656-tick,211,46256200
1789210980656-tick,212,46883400
1789210980656-tick,213,47477200
1789210980656-tick,214,62865100
1789210980656-tick,215,45589200
1789210980656-tick,216,46273700
1789210980656-tick,217,47224300
1789210980656-tick,218,47115200
1789210980656-tick,219,62817800
1789210980656-tick,220,47464600
1789210980656-tick,221,46560300
1789210980656-tick,222,48090400
1789210980656-tick,223,46216900
1789210980656-tick,224,62092400
1789210980656-tick,225,46566800
1789210980656-tick,226,45771500
1789210980656-tick,227,47203600
1789210980656-tick,228,47672500
1789210980656-tick,229,62797000
1789210980656-tick,230,44957700
1789210980656-tick,231,47494900
1789210980656-tick,232,47300400
1789210980656-tick,233,47349200
1789210980656-tick,234,63257000
1789210980656-tick,235,46053700
1789210980656-tick,236,47513100
1789210980656-tick,237,47163600
1789210980656-tick,238,46395000
1789210980656-tick,239,63529900
1789210980656-tick,240,47059000
1789210980656-tick,241,47802900
1789210980656-tick,242,47084000
1789210980656-tick,243,46664700
1789210980656-tick,244,62044200
1789210980656-tick,245,49611500
1789210980656-tick,246,45712500
1789210980656-tick,247,46040000
1789210980656-tick,248,47788200
1789210980656-tick,249,46997900
1789210980656-tick,250,63091600
1789210980656-tick,251,46571300
1789210980656-tick,252,46997800
1789210980656-tick,253,45928000
1789210980656-tick,254,61859800
1789210980656-tick,255,47556100
1789210980656-tick,256,47114300
1789210980656-tick,257,46784600
1789210980656-tick,258,47959600
1789210980656-tick,259,47082000
1789210980656-tick,260,64339100
1789210980656-tick,261,45536900
1789210980656-tick,262,46356400
1789210980656-tick,263,46744200
1789210980656-tick,264,48536400
1789210980656-tick,265,61177900
1789210980656-tick,266,46498600
1789210980656-tick,267,45286200
1789210980656-tick,268,47171600
1789210980656-tick,269,62017500
1789210980656-tick,270,46560300
1789210980656-tick,271,46536100
1789210980656-tick,272,46624900
1789210980656-tick,273,46324100
1789210980656-tick,274,61238200
1789210980656-tick,275,47495200
1789210980656-tick,276,46913600
1789210980656-tick,277,47203500
1789210980656-tick,278,45799300
1789210980656-tick,279,61138300
1789210980656-tick,280,45684400
1789210980656-tick,281,45763600
1789210980656-tick,282,47590200
1789210980656-tick,283,62815000
1789210980656-tick,284,47367900
1789210980656-tick,285,47488600
1789210980656-tick,286,47633700
1789210980656-tick,287,46454700
1789210980656-tick,288,62161600
1789210980656-tick,289,47499500
1789210980656-tick,290,46650700
1789210980656-tick,291,47169700
1789210980656-tick,292,46604000
1789210980656-tick,293,63076800
1789210980656-tick,294,45518700
1789210980656-tick,295,46822300
1789210980656-tick,296,47361000
1789210980656-tick,297,47800500
1789210980656-tick,298,60963900
1789210980656-tick,299,45873500
1789210980656-tick,300,45987100
1789210980656-tick,301,46314700
1789210980656-tick,302,62443500
1789210980656-tick,303,47451300
1789210980656-tick,304,45389800
1789210980656-tick,305,47959000
1789210980656-tick,306,46424500
1789210980656-tick,307,62570400
1789210980656-tick,308,45977300
1789210980656-tick,309,45061700
1789210980656-tick,310,46679700
1789210980656-tick,311,62030200
1789210980656-tick,312,48203200
1789210980656-tick,313,46451600
1789210980656-tick,314,46769300
1789210980656-tick,315,46858900
1789210980656-tick,316,62287300
1789210980656-tick,317,45778900
1789210980656-tick,318,46494700
1789210980656-tick,319,47124100
1789210980656-tick,320,46754700
1789210980656-tick,321,63097700
1789210980656-tick,322,46901200
1789210980656-tick,323,46208200
1789210980656-tick,324,47675800
1789210980656-tick,325,46335700
1789210980656-tick,326,62060700
1789210980656-tick,327,46469100
1789210980656-tick,328,47032500
1789210980656-tick,329,46861500
1789210980656-tick,330,47345600
1789210980656-tick,331,62937300
1789210980656-tick,332,46903500
1789210980656-tick,333,46143100
1789210980656-tick,334,46504900
1789210980656-tick,335,47894500
1789210980656-tick,336,61685000
1789210980656-tick,337,47336100
1789210980656-tick,338,46714600
1789210980656-tick,339,46637900
1789210980656-tick,340,61708300
1789210980656-tick,341,47006800
1789210980656-tick,342,46904600
1789210980656-tick,343,46771100
1789210980656-tick,344,46071900
1789210980656-tick,345,61539400
1789210980656-tick,346,46611100
1789210980656-tick,347,46399700
1789210980656-tick,348,46695400
1789210980656-tick,349,47098700
1789210980656-tick,350,62957200
1789210980656-tick,351,46114300
1789210980656-tick,352,46988900
1789210980656-tick,353,46479500
1789210980656-tick,354,47719600
1789210980656-tick,355,63747500
1789210980656-tick,356,46658400
1789210980656-tick,357,46039100
1789210980656-tick,358,46526200
1789210980656-tick,359,61745500
1789210980656-tick,360,47870000
1789210980656-tick,361,47191200
1789210980656-tick,362,46027700
1789210980656-tick,363,47340400
1789210980656-tick,364,46784500
1789210980656-tick,365,61861400
1789210980656-tick,366,46517200
1789210980656-tick,367,46687100
1789210980656-tick,368,45767000
1789210980656-tick,369,61225500
1789210980656-tick,370,46538400
1789210980656-tick,371,46375600
1789210980656-tick,372,45555800
1789210980656-tick,373,61149800
1789210980656-tick,374,45907600
1789210980656-tick,375,46175900
1789210980656-tick,376,46080600
1789210980656-tick,377,61944200
1789210980656-tick,378,44855900
1789210980656-tick,379,46723400
1789210980656-tick,380,61359800
1789210980656-tick,381,46368000
1789210980656-tick,382,46685300
1789210980656-tick,383,47267900
1789210980656-tick,384,45975600
1789210980656-tick,385,62351500
1789210980656-tick,386,45376300
1789210980656-tick,387,46669800
1789210980656-tick,388,45567600
1789210980656-tick,389,63900600
1789210980656-tick,390,46907700
1789210980656-tick,391,46817900
1789210980656-tick,392,48223100
1789210980656-tick,393,46764600
1789210980656-tick,394,46264500
1789210980656-tick,395,61941800
1789210980656-tick,396,47526800
1789210980656-tick,397,46294200
1789210980656-tick,398,46565000
1789210980656-tick,399,62381200
1789210980656-tick,400,46782800
1789210980656-tick,401,46122000
1789210980656-tick,402,46646000
1789210980656-tick,403,45297900
1789210980656-tick,404,61852100
1789210980656-tick,405,46799000
1789210980656-tick,406,46453100
1789210980656-tick,407,45947600
1789210980656-tick,408,62804700
1789210980656-tick,409,46346200
1789210980656-tick,410,46747000
1789210980656-tick,411,47462700
1789210980656-tick,412,47278500
1789210980656-tick,413,60501200
1789210980656-tick,414,46603600
1789210980656-tick,415,47066900
1789210980656-tick,416,47051400
1789210980656-tick,417,61456400
1789210980656-tick,418,45344900
1789210980656-tick,419,45703300
1789210980656-tick,420,45488200
1789210980656-tick,421,63523500
1789210980656-tick,422,47205000
1789210980656-tick,423,47113300
1789210980656-tick,424,46077800
1789210980656-tick,425,46048600
1789210980656-tick,426,61810500
1789210980656-tick,427,46148500
1789210980656-tick,428,46355700
1789210980656-tick,429,46695000
1789210980656-tick,430,60972000
1789210980656-tick,431,46329400
1789210980656-tick,432,46943900
1789210980656-tick,433,45595200
1789210980656-tick,434,61871300
1789210980656-tick,435,46830400
1789210980656-tick,436,46023500
1789210980656-tick,437,47850500
1789210980656-tick,438,47108200
1789210980656-tick,439,61991800
1789210980656-tick,440,46560400
1789210980656-tick,441,46438400
1789210980656-tick,442,46789300
1789210980656-tick,443,62341400
1789210980656-tick,444,45979400
1789210980656-tick,445,46251200
1789210980656-tick,446,44865500
1789210980656-tick,447,61978200
1789210980656-tick,448,46743000
1789210980656-tick,449,46937700
1789210980656-tick,450,46510600
1789210980656-tick,451,47392900
1789210980656-tick,452,61758100
1789210980656-tick,453,47261200
1789210980656-tick,454,46153100
1789210980656-tick,455,46221400
1789210980656-tick,456,47375800
1789210980656-tick,457,61440800
1789210980656-tick,458,46570200
1789210980656-tick,459,46386900
1789210980656-tick,460,46290100
1789210980656-tick,461,61871600
1789210980656-tick,462,46652500
1789210980656-tick,463,46632900
1789210980656-tick,464,47095200
1789210980656-tick,465,46367500
1789210980656-tick,466,62804300
1789210980656-tick,467,45983800
1789210980656-tick,468,45939400
1789210980656-tick,469,47760000
1789210980656-tick,470,61668600
1789210980656-tick,471,46972200
1789210980656-tick,472,46199800
1789210980656-tick,473,46981100
1789210980656-tick,474,45625700
1789210980656-tick,475,62520400
1789210980656-tick,476,46156700
1789210980656-tick,477,46340800
1789210980656-tick,478,46045700
1789210980656-tick,479,62719100
1789210980656-tick,480,46852600
1789210980656-tick,481,45894000
1789210980656-tick,482,47619200
1789210980656-tick,483,47178100
1789210980656-tick,484,62505200
1789210980656-tick,485,45898800
1789210980656-tick,486,46821300
1789210980656-tick,487,46364800
1789210980656-tick,488,60708100
1789210980656-tick,489,46496000
1789210980656-tick,490,45612800
1789210980656-tick,491,47679600
1789210980656-tick,492,47212200
1789210980656-tick,493,62259500
1789210980656-tick,494,47846800
1789210980656-tick,495,47964900
1789210980656-tick,496,46727100
1789210980656-tick,497,46847200
1789210980656-tick,498,63060000
1789210980656-tick,499,46255300
1789210980656-tick,500,47523600
1789210980656-tick,501,45984500
1789210980656-tick,502,46967600
1789210980656-tick,503,62085200
1789210980656-tick,504,46763900
1789210980656-tick,505,45922100
1789210980656-tick,506,47602900
1789210980656-tick,507,46865300
1789210980656-tick,508,63020600
1789210980656-tick,509,47426400
1789210980656-tick,510,45418600
1789210980656-tick,511,46702100
1789210980656-tick,512,48090700
1789210980656-tick,513,48043000
1789210980656-tick,514,61922700
1789210980656-tick,515,47353700
1789210980656-tick,516,47928300
1789210980656-tick,517,45951800
1789210980656-tick,518,46732700
1789210980656-tick,519,62107300
1789210980656-tick,520,47273500
1789210980656-tick,521,46348700
1789210980656-tick,522,46527300
1789210980656-tick,523,61081900
1789210980656-tick,524,46336700
1789210980656-tick,525,46103400
1789210980656-tick,526,46657700
1789210980656-tick,527,61410300
1789210980656-tick,528,45919300
1789210980656-tick,529,45665600
1789210980656-tick,530,47606400
1789210980656-tick,531,47916600
1789210980656-tick,532,63209200
1789210980656-tick,533,47355400
1789210980656-tick,534,46656400
1789210980656-tick,535,46093200
1789210980656-tick,536,45735500
1789210980656-tick,537,63743400
1789210980656-tick,538,46254100
1789210980656-tick,539,46562400
1789210980656-tick,540,46318000
1789210980656-tick,541,61474400
1789210980656-tick,542,47243600
1789210980656-tick,543,46882900
1789210980656-tick,544,48154300
1789210980656-tick,545,47767100
1789210980656-tick,546,46763500
1789210980656-tick,547,62935700
1789210980656-tick,548,48445100
1789210980656-tick,549,48017000
1789210980656-tick,550,46828300
1789210980656-tick,551,46821200
1789210980656-tick,552,46754000
1789210980656-tick,553,61826900
1789210980656-tick,554,45648900
1789210980656-tick,555,47085200
1789210980656-tick,556,47167200
1789210980656-tick,557,47536200
1789210980656-tick,558,61111800
1789210980656-tick,559,46952400
1789210980656-tick,560,48267900
1789210980656-tick,561,46585700
1789210980656-tick,562,47936100
1789210980656-tick,563,61371200
1789210980656-tick,564,47748000
1789210980656-tick,565,46537600
1789210980656-tick,566,47906300
1789210980656-tick,567,46507300
1789210980656-tick,568,62737200
1789210980656-tick,569,45858100
1789210980656-tick,570,46289400
1789210980656-tick,571,47323000
1789210980656-tick,572,46614100
1789210980656-tick,573,63257100
1789210980656-tick,574,46084500
1789210980656-tick,575,46430700
1789210980656-tick,576,45892800
1789210980656-tick,577,62373900
1789210980656-tick,578,46175900
1789210980656-tick,579,46963900
1789210980656-tick,580,47437500
1789210980656-tick,581,47949400
1789210980656-tick,582,60977800
1789210980656-tick,583,47789500
1789210980656-tick,584,47602800
1789210980656-tick,585,46592800
1789210980656-tick,586,46243200
1789210980656-tick,587,63485800
1789210980656-tick,588,47428400
1789210980656-tick,589,45978300
1789210980656-tick,590,46048500
1789210980656-tick,591,45669800
1789210980656-tick,592,63582100
1789210980656-tick,593,46824400
1789210980656-tick,594,45571300
1789210980656-tick,595,47000300
1789210980656-tick,596,47044200
1789210980656-tick,597,61877400
1789210980656-tick,598,47467500
1789210980656-tick,599,46215400
1789210980656-tick,600,46307000
1789210980656-tick,601,62781100
1789210980656-tick,602,47042600
1789210980656-tick,603,46906300
1789210980656-tick,604,48039600
1789210980656-tick,605,47175400
1789210980656-tick,606,47395600
1789210980656-tick,607,62212000
1789210980656-tick,608,46828300
1789210980656-tick,609,47570400
1789210980656-tick,610,46278900
1789210980656-tick,611,47377500
1789210980656-tick,612,62812400
1789210980656-tick,613,46343100
1789210980656-tick,614,47062800
1789210980656-tick,615,45902800
1789210980656-tick,616,59785600
1789210980656-tick,617,46492900
1789210980656-tick,618,46341900
1789210980656-tick,619,46670800
1789210980656-tick,620,47470000
1789210980656-tick,621,63470800
1789210980656-tick,622,47025700
1789210980656-tick,623,46299400
1789210980656-tick,624,47409700
1789210980656-tick,625,46489900
1789210980656-tick,626,62684300
1789210980656-tick,627,47669100
1789210980656-tick,628,46941900
1789210980656-tick,629,46558300
1789210980656-tick,630,46004900
1789210980656-tick,631,63342700
1789210980656-tick,632,45037500
1789210980656-tick,633,47423600
1789210980656-tick,634,46346900
1789210980656-tick,635,46705100
1789210980656-tick,636,61857700
1789210980656-tick,637,46528100
1789210980656-tick,638,47596200
1789210980656-tick,639,47133900
1789210980656-tick,640,61416400
1789210980656-tick,641,47518000
1789210980656-tick,642,46143700
1789210980656-tick,643,46695800
1789210980656-tick,644,46461000
1789210980656-tick,645,62375100
1789210980656-tick,646,48005000
1789210980656-tick,647,47315000
1789210980656-tick,648,47589900
1789210980656-tick,649,47685400
1789210980656-tick,650,47789700
1789210980656-tick,651,61387700
1789210980656-tick,652,46507800
1789210980656-tick,653,46172600
1789210980656-tick,654,46176200
1789210980656-tick,655,62640400
1789210980656-tick,656,47113200
1789210980656-tick,657,47092200
1789210980656-tick,658,47151100
1789210980656-tick,659,46932900
1789210980656-tick,660,46900500
1789210980656-tick,661,62189400
1789210980656-tick,662,45938700
1789210980656-tick,663,48223200
1789210980656-tick,664,46464200
1789210980656-tick,665,61669700
1789210980656-tick,666,48162600
1789210980656-tick,667,47644300
1789210980656-tick,668,46977600
1789210980656-tick,669,46557500
1789210980656-tick,670,48715300
1789210980656-tick,671,61722600
1789210980656-tick,672,47076400
1789210980656-tick,673,47947600
1789210980656-tick,674,47086700
1789210980656-tick,675,47601700
1789210980656-tick,676,45863400
1789210980656-tick,677,62769600
1789210980656-tick,678,46693400
1789210980656-tick,679,46263600
1789210980656-tick,680,46278700
1789210980656-tick,681,62521500
1789210980656-tick,682,47404400
1789210980656-tick,683,45698100
1789210980656-tick,684,46288200
1789210980656-tick,685,46502800
1789210980656-tick,686,62559100
1789210980656-tick,687,45355400
1789210980656-tick,688,46149400
1789210980656-tick,689,46993700
1789210980656-tick,690,63707500
1789210980656-tick,691,48025100
1789210980656-tick,692,46971600
1789210980656-tick,693,45288000
1789210980656-tick,694,45896200
1789210980656-tick,695,60835000
1789210980656-tick,696,45728000
1789210980656-tick,697,47125600
1789210980656-tick,698,47664800
1789210980656-tick,699,47324300
1789210980656-tick,700,63296000
1789210980656-tick,701,46378400
1789210980656-tick,702,46989900
1789210980656-tick,703,48034000
1789210980656-tick,704,46878800
1789210980656-tick,705,62504300
1789210980656-tick,706,46023000
1789210980656-tick,707,47863300
1789210980656-tick,708,47629200
1789210980656-tick,709,46510900
1789210980656-tick,710,61941700
1789210980656-tick,711,47070600
1789210980656-tick,712,47197300
1789210980656-tick,713,45136500
1789210980656-tick,714,47497100
1789210980656-tick,715,62098700
1789210980656-tick,716,46757100
1789210980656-tick,717,46763700
1789210980656-tick,718,47031800
1789210980656-tick,719,46710700
1789210980656-tick,720,63710300
1789210980656-tick,721,46726700
1789210980656-tick,722,47913900
1789210980656-tick,723,47014200
1789210980656-tick,724,48156500
1789210980656-tick,725,46037000
1789210980656-tick,726,62259100
1789210980656-tick,727,47143200
1789210980656-tick,728,46949500
1789210980656-tick,729,46690500
1789210980656-tick,730,62001900
1789210980656-tick,731,45946100
1789210980656-tick,732,47012500
1789210980656-tick,733,46775300
1789210980656-tick,734,47255800
1789210980656-tick,735,61434600
1789210980656-tick,736,46462700
1789210980656-tick,737,46969900
1789210980656-tick,738,47074000
1789210980656-tick,739,47019000
1789210980656-tick,740,62228900
1789210980656-tick,741,47481000
1789210980656-tick,742,46982000
1789210980656-tick,743,47010700
1789210980656-tick,744,46566100
1789210980656-tick,745,62797000
1789210980656-tick,746,47509300
1789210980656-tick,747,47569200
1789210980656-tick,748,47201100
1789210980656-tick,749,46272900
1789210980656-tick,750,47089700
1789210980656-tick,751,63193500
1789210980656-tick,752,45887300
1789210980656-tick,753,46420400
1789210980656-tick,754,46402700
1789210980656-tick,755,62171600
1789210980656-tick,756,47187500
1789210980656-tick,757,46769400
1789210980656-tick,758,46262800
1789210980656-tick,759,47068400
1789210980656-tick,760,62020100
1789210980656-tick,761,46094700
1789210980656-tick,762,46390900
1789210980656-tick,763,48044800
1789210980656-tick,764,60668800
1789210980656-tick,765,47380600
1789210980656-tick,766,47644400
1789210980656-tick,767,47812300
1789210980656-tick,768,47650100
1789210980656-tick,769,46530200
1789210980656-tick,770,62172200
1789210980656-tick,771,47008400
1789210980656-tick,772,46940700
1789210980656-tick,773,46658600
1789210980656-tick,774,47128600
1789210980656-tick,775,61044700
1789210980656-tick,776,45203200
1789210980656-tick,777,46346000
1789210980656-tick,778,47409100
1789210980656-tick,779,60541900
1789210980656-tick,780,45993500
1789210980656-tick,781,47183700
1789210980656-tick,782,47172400
1789210980656-tick,783,47930600
1789210980656-tick,784,63286700
1789210980656-tick,785,46523300
1789210980656-tick,786,46601500
1789210980656-tick,787,45778300
1789210980656-tick,788,61967200
1789210980656-tick,789,46435900
1789210980656-tick,790,47527900
1789210980656-tick,791,46888500
1789210980656-tick,792,46644100
1789210980656-tick,793,62121000
1789210980656-tick,794,46393700
1789210980656-tick,795,46607900
1789210980656-tick,796,47170700
1789210980656-tick,797,47191900
1789210980656-tick,798,61067200
1789210980656-tick,799,45986500
1789210980656-tick,800,46217700
1789210980656-tick,801,46647300
1789210980656-tick,802,62137800
1789210980656-tick,803,47955700
1789210980656-tick,804,48099300
1789210980656-tick,805,47647800
1789210980656-tick,806,46238600
1789210980656-tick,807,47969800
1789210980656-tick,808,62751000
1789210980656-tick,809,45576800
1789210980656-tick,810,46710900
1789210980656-tick,811,44905000
1789210980656-tick,812,62574900
1789210980656-tick,813,47958000
1789210980656-tick,814,45965400
1789210980656-tick,815,46116100
1789210980656-tick,816,46296300
1789210980656-tick,817,62899500
1789210980656-tick,818,47644300
1789210980656-tick,819,47653700
1789210980656-tick,820,45282100
1789210980656-tick,821,61931600
1789210980656-tick,822,46777500
1789210980656-tick,823,45924100
1789210980656-tick,824,47132600
1789210980656-tick,825,45995100
1789210980656-tick,826,61734400
1789210980656-tick,827,46291600
1789210980656-tick,828,47417000
1789210980656-tick,829,47174900
1789210980656-tick,830,46391400
1789210980656-tick,831,62664900
1789210980656-tick,832,45411800
1789210980656-tick,833,46391500
1789210980656-tick,834,46439600
1789210980656-tick,835,62394600
1789210980656-tick,836,45558700
1789210980656-tick,837,47213100
1789210980656-tick,838,46114000
1789210980656-tick,839,47863300
1789210980656-tick,840,62109500
1789210980656-tick,841,47516300
1789210980656-tick,842,46715600
1789210980656-tick,843,47609600
1789210980656-tick,844,48192900
1789210980656-tick,845,62493100
1789210980656-tick,846,45432800
1789210980656-tick,847,48259400
1789210980656-tick,848,46809100
1789210980656-tick,849,47030000
1789210980656-tick,850,62432000
1789210980656-tick,851,46701100
1789210980656-tick,852,46431200
1789210980656-tick,853,47174500
1789210980656-tick,854,47181400
1789210980656-tick,855,60657400
1789210980656-tick,856,45862900
1789210980656-tick,857,45958100
1789210980656-tick,858,46593800
1789210980656-tick,859,62513000
1789210980656-tick,860,48016300
1789210980656-tick,861,47145200
1789210980656-tick,862,45728900
1789210980656-tick,863,47983600
1789210980656-tick,864,47625000
1789210980656-tick,865,61977900
1789210980656-tick,866,45910700
1789210980656-tick,867,47290300
1789210980656-tick,868,46577800
1789210980656-tick,869,61529400
1789210980656-tick,870,45885500
1789210980656-tick,871,45738400
1789210980656-tick,872,45452700
1789210980656-tick,873,62233900
1789210980656-tick,874,46057600
1789210980656-tick,875,45965800
1789210980656-tick,876,47158800
1789210980656-tick,877,61168400
1789210980656-tick,878,46094000
1789210980656-tick,879,46156000
1789210980656-tick,880,46422900
1789210980656-tick,881,61723200
1789210980656-tick,882,46322800
1789210980656-tick,883,46436700
1789210980656-tick,884,45934700
1789210980656-tick,885,62274500
1789210980656-tick,886,45844200
1789210980656-tick,887,47613200
1789210980656-tick,888,47422800
1789210980656-tick,889,47185700
1789210980656-tick,890,48795200
1789210980656-tick,891,60386600
1789210980656-tick,892,47377200
1789210980656-tick,893,46651300
1789210980656-tick,894,45891400
1789210980656-tick,895,63169300
1789210980656-tick,896,46418400
1789210980656-tick,897,46986900
1789210980656-tick,898,46298900
1789210980656-tick,899,46962500
1789210980656-tick,900,62656700
1789210980656-tick,901,45918800
1789210980656-tick,902,47139800
1789210980656-tick,903,45880100
1789210980656-tick,904,48051200
1789210980656-tick,905,62448500
1789210980656-tick,906,46416700
1789210980656-tick,907,46151100
1789210980656-tick,908,46310500
1789210980656-tick,909,62917500
1789210980656-tick,910,46612000
1789210980656-tick,911,46396900
1789210980656-tick,912,46448400
1789210980656-tick,913,48132800
1789210980656-tick,914,46764600
1789210980656-tick,915,61685900
1789210980656-tick,916,46343200
1789210980656-tick,917,47601300
1789210980656-tick,918,46152300
1789210980656-tick,919,61847500
1789210980656-tick,920,46673000
1789210980656-tick,921,46430700
1789210980656-tick,922,46757800
1789210980656-tick,923,47318900
1789210980656-tick,924,60680400
1789210980656-tick,925,45503800
1789210980656-tick,926,46572400
1789210980656-tick,927,47087700
1789210980656-tick,928,60823400
1789210980656-tick,929,44525100
1789210980656-tick,930,45847100
1789210980656-tick,931,61957300
